,TaxClassAtTimeOfSale,Baths,Beds,YearBuilt,NumComplaints3moPointOneMile,NumFelonies3moPointOneMile,min_dist_park,min_dist_subway,SaleDate,ZipCode_10001,ZipCode_10002,ZipCode_10003,ZipCode_10004,ZipCode_10005,ZipCode_10006,ZipCode_10007,ZipCode_10009,ZipCode_10010,ZipCode_10011,ZipCode_10012,ZipCode_10013,ZipCode_10014,ZipCode_10016,ZipCode_10017,ZipCode_10018,ZipCode_10019,ZipCode_10021,ZipCode_10022,ZipCode_10023,ZipCode_10024,ZipCode_10025,ZipCode_10026,ZipCode_10027,ZipCode_10028,ZipCode_10029,ZipCode_10030,ZipCode_10031,ZipCode_10032,ZipCode_10033,ZipCode_10034,ZipCode_10035,ZipCode_10036,ZipCode_10037,ZipCode_10038,ZipCode_10039,ZipCode_10040,ZipCode_10065,ZipCode_10069,ZipCode_10075,ZipCode_10128,ZipCode_10280,BuildingCategory_CONDOS ,BuildingCategory_COOPS ,BuildingCategory_OTHERS,SalePrice,BOM_DATE,MedianSalesPrice,SalesVolume
6617,2,1,1,1920,3,8,0.07308118,0.12325176,2018-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,750000,2018-07-01,1094500.0,1106
6618,2,1,1,1900,27,9,0.135409317,0.110517654,2018-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,212000,2018-09-01,1006579.0,852
6619,2,1,1,1900,27,6,0.09827939699999999,0.087569679,2018-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,595000,2018-11-01,1028432.0,819
6620,2,1,1,1900,27,6,0.09827939699999999,0.087569679,2018-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,595000,2018-11-01,1028432.0,819
6621,2,1,1,1900,7,10,0.120052006,0.221224726,2018-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,567500,2018-09-01,1006579.0,852
6622,2,2,3,1900,0,10,0.120052006,0.221224726,2018-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2620000,2018-06-01,996200.0,1154
6623,2,1,1,1920,0,4,0.139347966,0.23309179999999996,2018-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,795000,2018-01-01,998500.0,929
6624,2,1,0,1910,0,24,0.244018188,0.125292761,2018-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280000,2018-04-01,1057500.0,928
6625,2,1,1,1910,0,26,0.252793669,0.116509296,2018-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,530000,2018-04-01,1057500.0,928
6626,2,1,1,1900,5,28,0.28410863399999997,0.08877362300000001,2018-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,475000,2018-07-01,1094500.0,1106
6627,2,1,1,1900,14,9,0.288955803,0.172770714,2018-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,572500,2018-10-01,985000.0,1054
6628,2,1,1,1900,14,9,0.288955803,0.172770714,2018-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,572500,2018-10-01,985000.0,1054
6629,2,1,1,1900,0,14,0.23662067399999998,0.20360365800000002,2018-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,795000,2018-01-01,998500.0,929
6630,2,2,2,1900,0,16,0.23662067399999998,0.20360365800000002,2018-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1349000,2018-06-01,996200.0,1154
6631,2,1,0,1910,9,7,0.18237455,0.214405732,2018-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,421000,2018-10-01,985000.0,1054
6632,2,1,0,1910,9,7,0.18237455,0.214405732,2018-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,421000,2018-10-01,985000.0,1054
6633,2,1,2,1900,13,7,0.17425196699999998,0.242313005,2018-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1425000,2018-11-01,1028432.0,819
6634,2,1,2,1900,13,7,0.17425196699999998,0.242313005,2018-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1425000,2018-11-01,1028432.0,819
6635,2,2,4,1910,0,9,0.190501465,0.20411412899999998,2018-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,2018-03-01,1097500.0,948
6636,2,1,0,1920,17,9,0.186220871,0.19721783199999998,2018-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350766,2018-08-01,1049500.0,1194
6637,2,1,0,1920,17,9,0.185705505,0.19798377600000003,2018-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,361558,2018-08-01,1049500.0,1194
6638,2,1,1,1920,17,9,0.186220871,0.19721783199999998,2018-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,415522,2018-08-01,1049500.0,1194
6639,2,3,3,1920,0,10,0.241978627,0.128527994,2018-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1870000,2018-01-01,998500.0,929
6640,2,1,2,1915,19,4,0.15222713300000001,0.22421833,2018-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,767000,2018-12-01,1050000.0,880
6641,2,1,2,1915,19,4,0.15222713300000001,0.22421833,2018-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,767000,2018-12-01,1050000.0,880
6642,2,1,1,1974,0,19,0.163768009,0.184933635,2018-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,668000,2018-04-01,1057500.0,928
6643,2,2,2,1974,0,11,0.163768009,0.184933635,2018-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1800000,2018-03-01,1097500.0,948
6644,2,1,0,1923,17,11,0.05539757,0.138301176,2018-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,420000,2018-11-01,1028432.0,819
6645,2,1,0,1923,17,11,0.05539757,0.138301176,2018-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,420000,2018-11-01,1028432.0,819
6646,2,1,0,1923,0,10,0.05539757,0.138301176,2018-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,430000,2018-01-01,998500.0,929
6647,2,1,0,1923,0,13,0.05539757,0.138301176,2018-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,450000,2018-03-01,1097500.0,948
6648,2,1,1,1910,4,3,0.033233234,0.19523503899999997,2018-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200000,2018-12-01,1050000.0,880
6649,2,1,1,1910,4,3,0.033233234,0.19523503899999997,2018-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200000,2018-12-01,1050000.0,880
6650,2,2,2,1930,0,6,0.11118608599999999,0.12706356800000002,2018-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2500000,2018-03-01,1097500.0,948
6651,2,3,2,1929,0,2,0.08031499,0.186473432,2018-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2950000,2018-04-01,1057500.0,928
6652,2,3,3,1929,3,2,0.08031499,0.186473432,2018-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4200000,2018-09-01,1006579.0,852
6653,2,1,1,1920,0,8,0.131159881,0.125977723,2018-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,490000,2018-01-01,998500.0,929
6654,2,1,0,1924,35,24,0.15053492599999999,0.119734555,2018-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,491000,2018-11-01,1028432.0,819
6655,2,1,0,1924,35,24,0.15053492599999999,0.119734555,2018-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,491000,2018-11-01,1028432.0,819
6656,2,1,0,1930,12,10,0.102764597,0.14563594400000002,2018-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,516000,2018-09-01,1006579.0,852
6657,2,1,0,1924,0,19,0.15053492599999999,0.119734555,2018-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,575000,2018-01-01,998500.0,929
6658,2,1,1,1920,43,4,0.131159881,0.125977723,2018-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,735000,2018-12-01,1050000.0,880
6659,2,1,1,1920,43,4,0.131159881,0.125977723,2018-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,735000,2018-12-01,1050000.0,880
6660,2,1,1,1924,0,26,0.15053492599999999,0.119734555,2018-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,745000,2018-05-01,1082095.0,1083
6661,2,1,1,1924,0,19,0.15053492599999999,0.119734555,2018-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,765000,2018-01-01,998500.0,929
6662,2,1,1,1905,8,7,0.094948326,0.157185956,2018-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,980000,2018-10-01,985000.0,1054
6663,2,1,1,1905,8,7,0.094948326,0.157185956,2018-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,980000,2018-10-01,985000.0,1054
6664,2,1,1,1917,0,1,0.08615734300000001,0.17226671,2018-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,999000,2018-03-01,1097500.0,948
6665,2,1,2,1906,0,11,0.137508816,0.11340416800000001,2018-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1350000,2018-01-01,998500.0,929
6666,2,1,2,1906,0,11,0.137508816,0.11340416800000001,2018-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1895000,2018-02-01,1100000.0,810
6667,2,3,3,1902,24,12,0.11581098599999999,0.13188429,2018-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4825000,2018-10-01,985000.0,1054
6668,2,3,3,1902,24,12,0.11581098599999999,0.13188429,2018-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4825000,2018-10-01,985000.0,1054
6669,2,3,3,1929,0,0,0.07861339,0.190691645,2018-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5550000,2018-02-01,1100000.0,810
6670,2,1,1,1968,0,2,0.027383823999999998,0.137148264,2018-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,720000,2018-02-01,1100000.0,810
6671,2,2,2,1922,0,1,0.046602579000000005,0.129377626,2018-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1450000,2018-03-01,1097500.0,948
6672,2,1,1,1968,4,10,0.027383823999999998,0.137148264,2018-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1450000,2018-08-01,1049500.0,1194
6673,2,1,1,1928,8,11,0.041765767999999995,0.10621073699999999,2018-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,725000,2018-09-01,1006579.0,852
6674,2,1,1,1928,2,10,0.041765767999999995,0.10621073699999999,2018-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,818750,2018-08-01,1049500.0,1194
6675,2,4,4,1930,0,6,0.087103869,0.029934857000000002,2018-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13955000,2018-02-01,1100000.0,810
6676,2,1,0,1927,12,9,0.152573817,0.06972774400000001,2018-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,495000,2018-09-01,1006579.0,852
6677,2,1,1,1925,0,10,0.15582810800000002,0.08655814199999999,2018-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,605000,2018-04-01,1057500.0,928
6678,2,1,1,1925,20,8,0.15582810800000002,0.08655814199999999,2018-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,655000,2018-10-01,985000.0,1054
6679,2,1,1,1925,20,8,0.15582810800000002,0.08655814199999999,2018-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,655000,2018-10-01,985000.0,1054
6680,2,1,1,1927,8,7,0.152573817,0.06972774400000001,2018-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,721500,2018-08-01,1049500.0,1194
6681,2,1,1,1927,0,21,0.152573817,0.06972774400000001,2018-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,820000,2018-02-01,1100000.0,810
6682,2,1,1,1925,19,8,0.15582810800000002,0.08655814199999999,2018-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,877500,2018-10-01,985000.0,1054
6683,2,1,1,1925,19,8,0.15582810800000002,0.08655814199999999,2018-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,877500,2018-10-01,985000.0,1054
6684,2,1,1,1925,0,20,0.15582810800000002,0.08655814199999999,2018-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,899000,2018-01-01,998500.0,929
6685,2,1,1,1931,4,7,0.127861016,0.020545631,2018-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,999000,2018-09-01,1006579.0,852
6686,2,2,2,1925,0,17,0.15582810800000002,0.08655814199999999,2018-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1260000,2018-03-01,1097500.0,948
6687,2,2,2,1927,15,6,0.152573817,0.06972774400000001,2018-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1475000,2018-11-01,1028432.0,819
6688,2,2,2,1927,15,6,0.152573817,0.06972774400000001,2018-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1475000,2018-11-01,1028432.0,819
6689,2,2,2,1927,0,18,0.152573817,0.06972774400000001,2018-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1495000,2018-03-01,1097500.0,948
6690,2,2,2,1923,14,7,0.13290622,0.055300257,2018-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1650000,2018-11-01,1028432.0,819
6691,2,2,2,1923,14,7,0.13290622,0.055300257,2018-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1650000,2018-11-01,1028432.0,819
6692,2,2,2,1927,17,4,0.152573817,0.06972774400000001,2018-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1660000,2018-12-01,1050000.0,880
6693,2,2,2,1927,17,4,0.152573817,0.06972774400000001,2018-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1660000,2018-12-01,1050000.0,880
6694,2,2,2,1927,0,5,0.152573817,0.06972774400000001,2018-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2300000,2018-05-01,1082095.0,1083
6695,2,2,2,1931,6,5,0.127861016,0.020545631,2018-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2550000,2018-11-01,1028432.0,819
6696,2,2,2,1931,6,5,0.127861016,0.020545631,2018-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2550000,2018-11-01,1028432.0,819
6697,2,2,3,1927,0,16,0.152573817,0.06972774400000001,2018-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3425000,2018-03-01,1097500.0,948
6698,2,3,2,1931,0,11,0.127861016,0.020545631,2018-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4100000,2018-01-01,998500.0,929
6699,2,2,2,1931,0,7,0.127861016,0.020545631,2018-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4200000,2018-06-01,996200.0,1154
6700,2,3,3,1931,6,5,0.127861016,0.020545631,2018-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8083500,2018-12-01,1050000.0,880
6701,2,3,3,1931,6,5,0.127861016,0.020545631,2018-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8083500,2018-12-01,1050000.0,880
6702,2,4,4,1931,0,5,0.127861016,0.020545631,2018-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8500000,2018-05-01,1082095.0,1083
6703,2,1,1,1964,0,4,0.150867223,0.11110107699999999,2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,538654,2018-05-01,1082095.0,1083
6704,2,1,0,1964,0,7,0.150867223,0.11110107699999999,2018-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,570220,2018-04-01,1057500.0,928
6705,2,1,1,1930,29,10,0.212073927,0.159800841,2018-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,577900,2018-09-01,1006579.0,852
6706,2,1,1,1930,43,5,0.212073927,0.159800841,2018-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,715000,2018-12-01,1050000.0,880
6707,2,1,1,1930,43,5,0.212073927,0.159800841,2018-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,715000,2018-12-01,1050000.0,880
6708,2,1,1,1964,10,6,0.150867223,0.11110107699999999,2018-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,940000,2018-12-01,1050000.0,880
