,ZipCode,BuildingCategoryNum,BuildingClassAtTimeOfSale,TaxClassAtTimeOfSale,Baths,Beds,YearBuilt,NumComplaints3moPointOneMile,NumFelonies3moPointOneMile,min_dist_park,min_dist_subway,halfMileAvgPrice6mo,SalePrice
5036,10038,10,D4,2,1,2,1960,0,12,0.360125202,0.215100212,,850000
5037,10038,10,D4,2,1,2,1960,0,12,0.360125202,0.215100212,,850000
5038,10038,10,D4,2,1,2,1960,2,12,0.349511152,0.193379084,3960216.51,879000
5039,10038,10,D4,2,1,0,1965,17,6,0.334633009,0.201169709,2694635.97,500000
5040,10038,10,D4,2,1,0,1965,9,3,0.345868007,0.180121651,2903126.16,510000
5041,10038,10,D4,2,1,1,1965,12,5,0.345868007,0.180121651,2899938.81,825000
5042,10038,10,D4,2,1,1,1965,0,3,0.334633009,0.201169709,,900000
5043,10038,10,D4,2,2,3,1965,0,2,0.334633009,0.201169709,,1599000
5044,10007,13,R4,2,3,3,0,9,19,0.131451834,0.063250399,3438336.58,4800000
5045,10007,13,R4,2,3,3,0,12,17,0.131451834,0.063250399,3681840.13,4887600
5046,10007,13,R4,2,3,3,1900,0,11,0.131451834,0.063250399,,3075000
5047,10013,15,R1,2,3,4,0,7,10,0.380807749,0.10087351,4081039.96,8900000
5048,10036,9,C6,2,1,1,1920,1,24,0.549143623,0.244519616,1469872.87,460000
5049,10036,9,C6,2,1,2,1920,7,30,0.549143623,0.244519616,1391860.03,743512
5050,10036,9,C6,2,1,0,1910,9,19,0.479327626,0.291394531,1375684.81,320000
5051,10036,9,C6,2,1,1,1900,0,11,0.41344072,0.373291227,,505000
5052,10019,9,C6,2,1,0,1920,14,9,0.31005875,0.333735625,1720048.46,400000
5053,10036,9,C6,2,1,1,1910,0,4,0.375974935,0.399383767,,565000
5054,10019,9,C6,2,1,1,1901,11,15,0.22934906,0.397305907,1494296.81,415000
5055,10019,9,C6,2,1,0,1920,3,10,0.225912633,0.423831701,1857835.66,430000
5056,10036,9,C6,2,1,2,1920,11,17,0.437575558,0.304395795,1342373.86,651680
5057,10036,9,C6,2,1,2,1920,0,20,0.437575558,0.304395795,,885000
5058,10036,9,C6,2,2,2,1920,0,18,0.437575558,0.304395795,,970000
5059,10036,9,C6,2,1,1,1910,0,20,0.37741081,0.286692863,,320000
5060,10036,9,C6,2,1,0,1910,0,15,0.37741081,0.286692863,,321000
5061,10036,9,C6,2,1,0,1910,0,18,0.37741081,0.286692863,,330000
5062,10036,9,C6,2,1,1,1910,0,17,0.37741081,0.286692863,,330000
5063,10036,9,C6,2,1,1,1910,31,10,0.37741081,0.286692863,1408133.4,367000
5064,10019,9,C6,2,1,1,1910,0,16,0.365096244,0.272216903,,466000
5065,10036,9,C6,2,1,1,1900,17,12,0.316850509,0.39164318,1295297.52,425000
5066,10036,10,D4,2,1,1,1910,0,17,0.455390567,0.284118294,,635000
5067,10036,10,D4,2,1,2,1910,0,23,0.455390567,0.284118294,,745000
5068,10036,10,D4,2,1,2,1910,0,24,0.455390567,0.284118294,,799000
5069,10019,10,D4,2,2,2,1911,0,12,0.348811366,0.301413777,,1095000
5070,10019,10,D4,2,2,1,1911,0,13,0.348811366,0.301413777,,1120000
5071,10019,10,D4,2,1,4,1911,0,15,0.348811366,0.301413777,,1225000
5072,10019,10,D0,2,2,2,1911,0,13,0.34285593,0.294553383,,1903000
5073,10019,10,D4,2,1,0,1957,30,13,0.28793467,0.246903031,2034606.87,490000
5074,10019,10,D4,2,1,0,1957,26,12,0.28793467,0.246903031,1928652.24,505000
5075,10019,10,D4,2,1,1,1957,30,13,0.28793467,0.246903031,2036334.97,769153
5076,10019,10,D4,2,1,0,1929,15,15,0.330669019,0.30009143,1917995.31,299000
5077,10019,10,D4,2,1,0,1940,0,15,0.27683353,0.241469536,,325000
5078,10036,17,R9,2,1,1,0,0,8,0.540066353,0.414539939,,680000
5079,10003,2,S2,1,4,4,1899,0,42,0.470715384,0.163596188,,6800000
5080,10003,2,B9,1,3,6,1899,0,24,0.266649223,0.140927569,,4000000
5081,10003,9,C6,2,1,1,1910,107,25,0.435162435,0.044998036,2926503.09,438500
5082,10003,9,C6,2,1,0,1910,1,11,0.435162435,0.044998036,,549000
5083,10003,9,C6,2,1,0,1900,93,15,0.35858833,0.123487561,2712318.64,430000
5084,10003,9,C6,2,1,0,1900,61,13,0.35858833,0.123487561,3230755.63,432000
5085,10003,9,C6,2,1,0,1900,0,18,0.360858789,0.150792213,,400000
5086,10003,9,C6,2,1,0,1900,0,18,0.360858789,0.150792213,,440000
5087,10003,9,C6,2,1,2,1900,71,25,0.280563609,0.256469015,1655400.2,780000
5088,10003,9,C6,2,1,1,1900,0,15,0.225932309,0.157393143,,510000
5089,10003,9,C6,2,1,1,1900,0,10,0.225932309,0.157393143,,525000
5090,10003,9,C6,2,1,2,1920,0,11,0.226539452,0.159955362,,725000
5091,10003,9,C6,2,1,2,1920,7,21,0.226539452,0.159955362,1528798.9,829000
5092,10003,9,C6,2,1,2,1920,43,14,0.226539452,0.159955362,1699464.33,849000
5093,10003,9,C6,2,1,2,1900,0,17,0.225932309,0.157393143,,856000
5094,10003,9,C6,2,2,1,1920,12,16,0.216379155,0.141695972,2167172.5,1000000
5095,10003,9,C6,2,1,2,1900,5,18,0.225932309,0.157393143,2874485.69,1117000
5096,10003,9,C6,2,1,2,1910,0,29,0.291441624,0.169839103,,730000
5097,10003,9,C6,2,1,1,1870,30,26,0.318030632,0.154267315,1926223.91,1300000
5098,10003,9,C6,2,1,1,1920,9,21,0.155214944,0.129497371,1707295.16,512000
5099,10003,9,C6,2,1,0,1900,0,14,0.207729099,0.099369839,,470000
5100,10003,9,C6,2,1,0,1900,0,13,0.207729099,0.099369839,,599000
5101,10003,9,C6,2,2,2,1900,0,15,0.207729099,0.099369839,,1775000
5102,10009,10,D4,2,1,2,1929,35,7,0.262774698,0.233082225,1738685.52,1020000
5103,10003,10,D4,2,1,2,1928,0,23,0.286844091,0.191964348,,2650000
5104,10003,10,D4,2,1,0,1920,4,15,0.40252249,0.197382822,1698527.55,360000
5105,10003,10,D4,2,1,0,1920,4,15,0.40252249,0.197382822,1698527.55,384000
5106,10003,10,D4,2,1,1,1920,0,25,0.318458695,0.145334838,,425000
5107,10003,10,D4,2,1,1,1920,4,20,0.318458695,0.145334838,1775378.31,835000
5108,10003,10,D4,2,1,1,1928,6,18,0.2410765,0.12187994,1929121.14,595000
5109,10003,10,D4,2,1,0,1930,0,20,0.202950707,0.072892487,,631315
5110,10003,10,D4,2,1,1,1930,0,22,0.202950707,0.072892487,,775000
5111,10003,10,D4,2,1,1,1920,33,19,0.141341675,0.02961968,1620413.56,699000
5112,10009,15,R1,2,3,3,0,80,27,0.183889529,0.314328193,2113639.79,2955979
5113,10009,15,R1,2,3,3,1920,0,22,0.183889529,0.314328193,,1900000
5114,10018,10,D0,2,3,3,1925,19,26,0.417127602,0.130370937,1663390.92,2650000
5115,10001,10,D0,2,1,1,1909,18,17,0.366740061,0.081395555,2106617.11,1027125
5116,10001,10,D0,2,1,1,1909,0,0,0.366740061,0.081395555,,1275000
5117,10001,10,D4,2,1,0,1930,0,49,0.303262908,0.099634985,,325000
5118,10001,10,D4,2,1,0,1930,0,0,0.303262908,0.099634985,,495000
5119,10001,10,D4,2,1,0,1930,6,56,0.303262908,0.099634985,2005002.78,345000
5120,10001,10,D4,2,1,0,1930,0,0,0.303262908,0.099634985,,485000
5121,10018,10,D4,2,1,1,1907,8,25,0.060469963,0.108784163,1238417.04,740000
5122,10011,10,D4,2,1,0,1964,0,11,0.17600037,0.141403803,,601000
5123,10011,10,D4,2,1,0,1964,0,0,0.17600037,0.141403803,,560000
5124,10010,15,R1,2,2,2,1851,0,31,0.265973704,0.078026141,,2025000
5125,10010,15,R1,2,2,2,1851,34,30,0.265973704,0.078026141,1999093.6,2050000
5126,10010,15,R1,2,2,2,1851,34,30,0.265973704,0.078026141,1999093.6,2050000
5127,10010,15,R1,2,2,2,1851,0,34,0.265973704,0.078026141,,2200000
5128,10003,9,C6,2,1,1,1900,18,6,0.058234922,0.138736894,1872003.38,930000
5129,10003,9,C6,2,1,1,1900,0,0,0.058234922,0.138736894,,950000
5130,10012,9,C6,2,1,1,1900,83,19,0.436560384,0.072748015,2248791.51,530300
5131,10012,9,C6,2,2,2,1900,0,31,0.456488808,0.104192239,,1815000
5132,10012,10,D4,2,1,0,1961,0,18,0.288142463,0.097758441,,575000
5133,10012,10,D4,2,1,1,1961,0,17,0.288142463,0.097758441,,700000
5134,10012,10,D4,2,1,1,1961,0,19,0.288142463,0.097758441,,750000
5135,10012,10,D4,2,1,1,1961,0,16,0.288142463,0.097758441,,770000
5136,10012,10,D0,2,1,1,1940,0,14,0.298807727,0.088643727,,1550000
5137,10003,10,D4,2,1,0,1902,28,17,0.348065197,0.148777107,2210399.88,2200000
5138,10012,10,D0,2,2,2,1905,0,8,0.259781488,0.132514909,,3400000
5139,10012,10,D0,2,2,4,1905,0,12,0.259781488,0.132514909,,5495000
5140,10012,10,D0,2,1,0,1930,0,12,0.273955717,0.104542954,,549000
5141,10012,10,D0,2,1,0,1930,3,17,0.273955717,0.104542954,3594338.2,635000
5142,10012,10,D0,2,1,0,1930,0,16,0.273955717,0.104542954,,637000
5143,10012,10,D0,2,1,1,1930,14,16,0.273955717,0.104542954,2078312.84,712500
5144,10012,10,D0,2,1,0,1930,0,12,0.273955717,0.104542954,,727000
5145,10012,10,D0,2,1,1,1930,0,19,0.273955717,0.104542954,,785000
5146,10012,10,D0,2,1,1,1930,0,14,0.273955717,0.104542954,,817500
5147,10012,10,D0,2,1,1,1930,6,13,0.273955717,0.104542954,2584919.56,885000
5148,10012,10,D0,2,1,1,1930,6,13,0.273955717,0.104542954,2584919.56,885000
5149,10012,10,D0,2,1,1,1930,17,18,0.273955717,0.104542954,2441458.79,865000
5150,10012,10,D0,2,1,1,1930,0,13,0.273955717,0.104542954,,880000
5151,10012,10,D0,2,1,1,1930,0,15,0.273955717,0.104542954,,894000
5152,10012,10,D0,2,1,1,1930,8,0,0.273955717,0.104542954,2880954,1075000
5153,10012,10,D0,2,1,1,1930,4,23,0.273955717,0.104542954,2657328.73,917500
5154,10012,10,D0,2,2,1,1930,3,21,0.273955717,0.104542954,3022585.58,945000
5155,10012,10,D0,2,1,1,1930,0,15,0.273955717,0.104542954,,975000
5156,10012,10,D0,2,1,1,1930,0,13,0.273955717,0.104542954,,995000
5157,10012,10,D0,2,1,1,1930,0,13,0.273955717,0.104542954,,1212750
5158,10012,10,D0,2,2,1,1930,0,12,0.273955717,0.104542954,,1250020
5159,10012,10,D0,2,2,3,1930,3,20,0.273955717,0.104542954,2543803.08,2400000
5160,10011,10,D4,2,1,2,1952,3,10,0.104793548,0.201496675,2449820.27,1330355
5161,10003,10,D4,2,1,1,1960,0,22,0.318440001,0.082416869,,1650000
5162,10003,10,D4,2,1,1,1929,7,20,0.262604955,0.120449352,1713495.1,2400000
5163,10003,10,D0,2,1,0,1930,6,30,0.211784428,0.145301842,2011303.23,630000
5164,10003,10,D0,2,1,0,1930,19,24,0.211784428,0.145301842,1594748.64,645000
5165,10003,10,D0,2,1,0,1930,19,24,0.211784428,0.145301842,1594748.64,645000
5166,10003,10,D0,2,1,1,1900,18,50,0.150560945,0.091056274,2593346.2,850000
5167,10003,10,D0,2,1,1,1900,16,40,0.150560945,0.091056274,2980135.95,1250000
5168,10003,10,D0,2,1,1,1900,0,38,0.150560945,0.091056274,,1310000
5169,10003,10,D0,2,2,2,1900,40,44,0.150560945,0.091056274,2255329.84,2300000
5170,10011,10,D4,2,1,1,1961,0,7,0.25948483,0.137145391,,1700000
5171,10011,10,D4,2,3,3,1961,21,15,0.25948483,0.137145391,1896560.52,3000000
5172,10011,10,D4,2,2,2,1961,0,6,0.25948483,0.137145391,,3100000
5173,10011,10,D4,2,3,4,1961,0,9,0.25948483,0.137145391,,4000000
5174,10012,10,D0,2,1,2,1900,0,18,0.288392476,0.099905922,,1725000
5175,10012,10,D0,2,1,0,1900,0,12,0.371649956,0.137810626,,2272500
5176,10012,17,R9,2,2,2,1900,12,17,0.193685973,0.177190295,1914264.68,1750000
5177,10012,17,R9,2,2,2,1900,1,14,0.193685973,0.177190295,2244273.58,2125000
5178,10012,17,R9,2,2,2,1900,0,7,0.193685973,0.177190295,,2025000
5179,10003,17,R9,2,1,1,1965,2,19,0.227033231,0.027822177,3007025.64,1175000
5180,10003,17,R9,2,1,1,1965,0,17,0.227033231,0.027822177,,1450000
5181,10014,1,A4,1,7,6,1910,0,19,0.538068983,0.134738347,,19000000
5182,10014,9,C6,2,1,1,1910,21,16,0.425560645,0.183811495,2694749.24,970000
5183,10014,9,C6,2,1,2,1960,0,6,0.646612273,0.33147727,,609859
5184,10014,9,C6,2,1,2,1960,0,4,0.646612273,0.33147727,,1100000
5185,10014,9,C6,2,1,1,1910,0,11,0.454778429,0.164380492,,549000
5186,10014,9,C6,2,1,1,1910,0,0,0.454778429,0.164380492,,760000
5187,10014,9,C6,2,1,1,1910,0,8,0.449156395,0.164541395,,620000
5188,10014,9,C6,2,1,1,1910,26,9,0.449156395,0.164541395,1873519.03,688888
5189,10022,10,D4,2,1,1,1956,0,5,0.780236477,0.351959411,,810000
5190,10022,10,D4,2,1,2,1956,0,8,0.780236477,0.351959411,,827000
5191,10022,10,D4,2,1,1,1956,5,9,0.780236477,0.351959411,1235789.47,844384
5192,10022,10,D4,2,1,0,1955,0,11,0.77235078,0.366243265,,400000
5193,10022,10,D4,2,1,0,1955,0,9,0.753820166,0.348485085,,500000
5194,10022,10,D4,2,1,0,1969,5,12,0.72054182,0.317955902,1411222.78,550000
5195,10022,10,D4,2,1,1,1955,0,10,0.77235078,0.366243265,,655000
5196,10022,10,D4,2,1,1,1969,7,11,0.72054182,0.317955902,1379279.98,685000
5197,10022,10,D4,2,1,1,1969,7,11,0.72054182,0.317955902,1379279.98,685000
5198,10022,10,D4,2,1,1,1969,5,11,0.72054182,0.317955902,1212693.16,729000
5199,10022,10,D4,2,1,1,1969,7,11,0.72054182,0.317955902,1368728.52,785000
5200,10022,10,D4,2,1,1,1969,7,11,0.72054182,0.317955902,1368728.52,785000
5201,10022,10,D4,2,2,2,1955,6,14,0.753820166,0.348485085,1429887.88,950000
5202,10022,10,D4,2,2,2,1955,6,14,0.753820166,0.348485085,1429887.88,950000
5203,10022,10,D4,2,2,1,1969,3,10,0.72054182,0.317955902,1329900.48,960000
5204,10022,10,D4,2,1,1,1969,7,11,0.72054182,0.317955902,1356511.89,1175000
5205,10022,10,D4,2,1,1,1969,7,11,0.72054182,0.317955902,1356511.89,1175000
5206,10022,10,D4,2,2,2,1969,5,12,0.72054182,0.317955902,1213023.97,1225000
5207,10022,10,D4,2,2,2,1955,0,11,0.77235078,0.366243265,,1265000
5208,10022,10,D4,2,2,2,1955,0,12,0.77235078,0.366243265,,1352500
5209,10022,10,D4,2,2,2,1969,0,9,0.72054182,0.317955902,,1560000
5210,10022,10,D4,2,2,2,1969,10,6,0.72054182,0.317955902,1464552.47,1560000
5211,10022,10,D4,2,2,2,1969,10,6,0.72054182,0.317955902,1464552.47,1560000
5212,10022,10,D4,2,2,2,1969,0,10,0.72054182,0.317955902,,1600000
5213,10022,10,D4,2,1,1,1967,0,11,0.760106202,0.36846111,,730000
5214,10022,10,D4,2,1,1,1967,5,13,0.760106202,0.36846111,1209509.07,799000
5215,10022,10,D4,2,2,2,1925,0,7,0.737275865,0.360899687,,890000
5216,10022,10,D4,2,1,1,1929,0,11,0.720770704,0.346806137,,945000
5217,10022,10,D4,2,1,1,1961,0,7,0.767337323,0.389634196,,950000
5218,10022,10,D4,2,2,2,1926,0,10,0.752863669,0.377081836,,1040000
5219,10022,10,D4,2,3,3,1929,0,12,0.720770704,0.346806137,,2050000
5220,10022,10,D4,2,1,0,1930,0,14,0.755424678,0.41792781,,472000
5221,10022,10,D4,2,1,1,1959,0,8,0.715402328,0.3501459,,590000
5222,10022,10,D4,2,1,2,1959,0,9,0.715402328,0.3501459,,648000
5223,10022,10,D4,2,1,1,1927,9,11,0.726429179,0.376339338,1436699.87,673239
5224,10022,10,D4,2,1,1,1927,9,11,0.726429179,0.376339338,1436699.87,673239
5225,10022,10,D4,2,2,2,1930,0,5,0.755424678,0.41792781,,875000
5226,10022,10,D4,2,2,2,1959,0,8,0.715402328,0.3501459,,1100000
5227,10022,10,D4,2,2,2,1927,11,9,0.726429179,0.376339338,1376214.99,1250000
5228,10022,10,D4,2,2,2,1927,11,9,0.726429179,0.376339338,1376214.99,1250000
5229,10022,10,D4,2,2,2,1928,2,10,0.768197452,0.414349877,1290492.64,1350000
5230,10022,10,D4,2,2,2,1959,2,11,0.715402328,0.3501459,1431575.81,1540500
5231,10022,10,D4,2,2,3,1927,18,7,0.726429179,0.376339338,1432994.54,1775000
5232,10022,10,D4,2,2,3,1927,18,7,0.726429179,0.376339338,1432994.54,1775000
5233,10022,10,D4,2,1,0,1929,0,4,0.678466799,0.369692435,,340000
5234,10022,10,D4,2,1,1,1929,0,4,0.678466799,0.369692435,,659000
5235,10022,10,D4,2,2,2,1929,0,3,0.678466799,0.369692435,,1099000
5236,10022,10,D4,2,2,2,1988,0,7,0.711730439,0.402864593,,1550000
5237,10022,10,D4,2,3,3,1988,8,11,0.711730439,0.402864593,1262293.28,1575000
5238,10022,10,D4,2,2,2,1975,9,8,0.73920352,0.403584061,1275097.52,2045000
5239,10022,10,D4,2,3,3,1988,0,8,0.711730439,0.402864593,,2060000
5240,10022,10,D4,2,3,3,1988,10,6,0.711730439,0.402864593,1428136.17,2070000
5241,10022,10,D4,2,3,3,1988,10,6,0.711730439,0.402864593,1428136.17,2070000
5242,10022,10,D4,2,3,3,1988,0,5,0.711730439,0.402864593,,2150000
5243,10022,10,D4,2,2,2,1975,0,7,0.73920352,0.403584061,,2250000
5244,10022,10,D4,2,4,4,1975,12,5,0.73920352,0.403584061,1444854.01,2995000
5245,10022,10,D4,2,4,4,1975,12,5,0.73920352,0.403584061,1444854.01,2995000
5246,10022,10,D4,2,4,4,1975,0,5,0.73920352,0.403584061,,3200000
5247,10022,10,D4,2,3,2,1975,6,9,0.73920352,0.403584061,1102543.69,3675000
5248,10022,13,R4,2,1,0,1990,21,14,0.552709162,0.100957634,2280689.72,590000
5249,10022,13,R4,2,1,0,1990,21,14,0.552709162,0.100957634,2280689.72,590000
5250,10022,13,R4,2,2,2,1985,9,12,0.721396036,0.389474314,1253469.11,1020000
5251,10022,17,R9,2,1,2,0,8,23,0.504538495,0.036475479,1508455.68,800000
5252,10022,17,R9,2,1,1,0,15,16,0.504538495,0.036475479,1548627.56,970000
5253,10022,17,R9,2,1,1,1964,5,17,0.461270862,0.183892566,1338563.45,610000
5254,10036,9,C6,2,1,1,1930,26,21,0.573086037,0.164201669,1161019.55,377500
5255,10036,9,C6,2,1,1,1930,26,21,0.573086037,0.164201669,1161019.55,377500
5256,10036,9,C6,2,1,1,1920,38,28,0.579792353,0.172598099,1147890.27,380250
5257,10036,9,C6,2,1,1,1920,38,28,0.579792353,0.172598099,1147890.27,380250
5258,10036,9,C6,2,1,1,1930,27,20,0.573086037,0.164201669,1160076.18,430000
5259,10036,9,C6,2,1,1,1930,27,20,0.573086037,0.164201669,1160076.18,430000
5260,10036,9,C6,2,1,1,1920,34,20,0.51046549,0.20409299,1296555.94,415000
5261,10036,9,C6,2,1,1,1920,34,20,0.51046549,0.20409299,1296555.94,415000
5262,10019,10,D4,2,1,1,1923,19,20,0.209653464,0.073547577,3036381.89,740000
5263,10019,10,D4,2,1,0,1962,20,20,0.122426584,0.014938229,4085810.76,295000
5264,10019,10,D4,2,1,0,1962,20,20,0.122426584,0.014938229,4085810.76,295000
5265,10019,10,D4,2,1,0,1962,16,21,0.122426584,0.014938229,3125482.14,299000
5266,10019,10,D4,2,1,0,1962,16,21,0.122426584,0.014938229,3125482.14,299000
5267,10019,10,D4,2,1,2,1962,17,23,0.122426584,0.014938229,3180718.46,505000
5268,10019,10,D4,2,1,2,1962,17,23,0.122426584,0.014938229,3180718.46,505000
5269,10019,10,D4,2,2,2,1962,17,20,0.122426584,0.014938229,3435370.2,610000
5270,10019,10,D4,2,2,2,1962,17,20,0.122426584,0.014938229,3435370.2,610000
5271,10019,10,D4,2,2,2,1962,14,20,0.122426584,0.014938229,3374647.57,650000
5272,10019,10,D4,2,2,3,1962,2,18,0.122426584,0.014938229,3729496.62,859000
5273,10019,10,D4,2,1,1,1909,0,14,0.055886844,0.10804523,,1500000
5274,10019,10,D4,2,1,1,1903,26,28,0.21646458,0.074603522,2213789.3,465000
5275,10019,10,D4,2,1,1,1903,26,28,0.21646458,0.074603522,2213789.3,465000
5276,10019,10,D4,2,1,1,1903,18,25,0.21646458,0.074603522,2242724.94,530000
5277,10019,10,D4,2,1,1,1900,0,12,0.069549392,0.093182793,,750000
5278,10019,10,D4,2,1,1,1900,1,12,0.069549392,0.093182793,2266340.29,1250000
5279,10019,10,D4,2,3,2,1900,0,15,0.069549392,0.093182793,,5000000
5280,10036,10,D4,2,1,0,1924,0,33,0.551746519,0.181327864,,253500
5281,10036,10,D4,2,1,0,1924,0,31,0.551746519,0.181327864,,353000
5282,10036,10,D4,2,1,0,1924,0,32,0.551746519,0.181327864,,370000
5283,10036,10,D4,2,1,0,1924,0,38,0.551746519,0.181327864,,379000
5284,10036,10,D4,2,1,1,1924,0,34,0.551746519,0.181327864,,525000
5285,10036,10,D4,2,1,1,1924,0,42,0.551746519,0.181327864,,569000
5286,10036,10,D4,2,1,1,1924,0,34,0.551746519,0.181327864,,575000
5287,10036,10,D4,2,1,1,1924,16,41,0.551746519,0.181327864,1162473.48,610000
5288,10019,10,D4,2,2,2,1910,4,19,0.481658087,0.149702462,1104109.97,1075000
5289,10019,10,D4,2,2,2,1910,26,21,0.481658087,0.149702462,1256857.84,1080000
5290,10019,10,D4,2,2,2,1910,26,21,0.481658087,0.149702462,1256857.84,1080000
5291,10019,10,D4,2,1,0,1941,0,48,0.276619039,0.216746933,,387000
5292,10019,10,D4,2,1,1,1980,13,46,0.311384329,0.207536095,1783854.21,700000
5293,10019,10,D4,2,1,1,1925,6,37,0.306578924,0.245937154,1853378.02,805000
5294,10019,10,D4,2,2,1,1925,0,47,0.306578924,0.245937154,,960000
5295,10019,10,D4,2,1,0,1945,0,46,0.269081233,0.212904739,,399000
5296,10019,10,D4,2,1,0,1945,11,46,0.269081233,0.212904739,1722623.16,410000
5297,10019,10,D4,2,1,0,1933,30,47,0.245265374,0.185092369,1925292.34,415000
5298,10019,10,D4,2,1,0,1933,30,47,0.245265374,0.185092369,1925292.34,415000
5299,10019,10,D4,2,1,0,1964,18,50,0.243394335,0.184125196,1708328.06,443000
5300,10019,10,D4,2,1,0,1964,0,37,0.243394335,0.184125196,,490000
5301,10019,10,D4,2,1,0,1964,0,35,0.243394335,0.184125196,,500000
5302,10019,10,D4,2,1,1,1920,1,15,0.273015071,0.21949299,1848928.08,515000
5303,10019,10,D4,2,1,1,1925,0,37,0.299605632,0.241785517,,538000
5304,10019,10,D4,2,1,1,1933,38,45,0.245265374,0.185092369,2011497.73,590000
5305,10019,10,D4,2,1,1,1933,38,45,0.245265374,0.185092369,2011497.73,590000
5306,10019,10,D4,2,1,1,1925,0,43,0.299605632,0.241785517,,624500
5307,10019,10,D4,2,1,1,1930,4,18,0.266693935,0.210237303,1905346.75,685000
5308,10019,10,D4,2,1,1,1930,10,14,0.266693935,0.210237303,2244378.35,685000
5309,10019,10,D4,2,1,1,1964,35,52,0.243394335,0.184125196,2001170.69,712500
5310,10019,10,D4,2,1,1,1964,35,52,0.243394335,0.184125196,2001170.69,712500
5311,10019,10,D4,2,1,1,1912,21,49,0.272912452,0.212824478,1791579.87,770000
5312,10019,10,D4,2,1,2,1925,11,37,0.299605632,0.241785517,2075057.35,845000
5313,10019,10,D4,2,1,2,1912,0,49,0.272912452,0.212824478,,934000
5314,10019,10,D4,2,1,0,1957,7,12,0.125058816,0.112090303,2044100.71,615000
5315,10019,10,D4,2,1,0,1957,7,12,0.125058816,0.112090303,2044100.71,615000
5316,10019,10,D4,2,2,2,1957,0,11,0.166955112,0.133899952,,1505000
5317,10019,10,D4,2,2,2,1957,2,16,0.166955112,0.133899952,2296633.54,1565000
5318,10019,10,D4,2,2,2,1957,2,16,0.166955112,0.133899952,2296633.54,1565000
5319,10019,10,D4,2,1,1,1939,2,27,0.186316088,0.143158408,3097393.55,630000
5320,10019,10,D4,2,1,1,1935,32,22,0.15660426,0.140842158,3590903.31,770000
5321,10019,10,D4,2,1,1,1935,34,24,0.179322257,0.132339116,3310155.03,930000
5322,10019,10,D4,2,1,1,1935,34,24,0.179322257,0.132339116,3310155.03,930000
5323,10019,10,D4,2,1,1,1935,41,21,0.179322257,0.132339116,3496464.99,1175000
5324,10019,10,D4,2,1,1,1935,41,21,0.179322257,0.132339116,3496464.99,1175000
5325,10019,13,R4,2,1,1,1982,35,25,0.237010278,0.141060217,4398614.44,1150000
5326,10019,13,R4,2,1,1,1982,35,25,0.237010278,0.141060217,4398614.44,1150000
5327,10019,13,R4,2,2,2,1982,35,25,0.237010278,0.141060217,4398614.44,2110000
5328,10019,13,R4,2,2,2,1982,35,25,0.237010278,0.141060217,4398614.44,2110000
5329,10019,17,R9,2,1,0,0,1,19,0.189906495,0.137733627,1932021.57,699000
5330,10019,17,R9,2,1,1,0,0,11,0.189906495,0.137733627,,950000
5331,10027,9,C6,2,1,1,1901,0,11,0.344328533,0.311961138,,410000
5332,10027,9,C6,2,1,2,1901,0,7,0.344328533,0.311961138,,549000
5333,10027,9,C6,2,1,2,1901,2,6,0.336247973,0.320161826,1051437.5,592000
5334,10027,9,C6,2,1,1,1920,0,5,0.506735513,0.201631943,,352000
5335,10027,9,C6,2,1,2,1926,0,16,0.548914537,0.168780109,,776000
5336,10027,10,D4,2,1,2,1926,10,12,0.372527906,0.283981102,782865.1,575000
5337,10027,10,D4,2,1,2,1926,10,12,0.372527906,0.283981102,782865.1,575000
5338,10027,10,D4,2,1,2,1926,0,14,0.372527906,0.283981102,,600000
5339,10027,10,D4,2,1,0,1956,0,2,0.437536406,0.23748862,,299900
5340,10027,10,D4,2,1,1,1956,0,16,0.392290099,0.267578818,,600000
5341,10027,10,D4,2,1,2,1956,0,29,0.461283926,0.205744943,,740000
5342,10027,10,D4,2,1,2,1956,5,19,0.461283926,0.205744943,895033.65,752000
5343,10027,10,D4,2,1,2,1956,0,16,0.392290099,0.267578818,,827500
5344,10027,10,D4,2,2,3,1956,0,8,0.392290099,0.267578818,,1100000
5345,10027,10,D4,2,2,3,1956,0,15,0.478282165,0.17842624,,1100000
5346,10027,10,D4,2,1,1,1905,0,8,0.501888351,0.228350593,,405000
5347,10027,10,D4,2,1,2,1926,0,10,0.578245339,0.161838359,,600000
5348,10016,1,A4,1,3,3,1915,0,13,0.528400072,0.236346374,,4800000
5349,10016,2,S2,1,1,1,1899,93,19,0.351627339,0.164788531,1093391.77,6500000
5350,10016,2,S2,1,1,1,1899,93,19,0.351627339,0.164788531,1093391.77,6500000
5351,10016,2,B9,1,6,6,1901,0,8,0.452373663,0.152873865,,3825000
5352,10016,2,S2,1,3,5,1901,46,13,0.42590226,0.265517328,1070669.28,5400000
5353,10016,2,S2,1,3,5,1901,46,13,0.42590226,0.265517328,1070669.28,5400000
5354,10016,3,C0,1,3,4,1901,46,16,0.461967318,0.231730961,1057284.51,3700000
5355,10016,3,C0,1,3,4,1901,46,16,0.461967318,0.231730961,1057284.51,3700000
5356,10016,10,D4,2,1,0,1912,33,17,0.353308319,0.082575921,1380816.57,400000
5357,10016,10,D4,2,1,0,1912,33,17,0.353308319,0.082575921,1380816.57,400000
