,Address,latitude,longitude,GeoCode
3444,"215 EAST 81ST STREET, New York, NY",40.7754688,-73.9554301,"(-73.955430100000001, 40.775468799999999)"
3445,"1437 3 AVENUE, New York, NY",40.775689,-73.955774,"(-73.955774000000005, 40.775689)"
3446,"205 EAST 85TH STREET, New York, NY",40.778057700000005,-73.9537655,"(-73.953765500000003, 40.778057700000005)"
3447,"225 EAST 86TH STREET, New York, NY",40.7785552,-73.9527208,"(-73.952720799999994, 40.7785552)"
3448,"225 EAST 86 STREET, New York, NY",40.7785552,-73.9527208,"(-73.952720799999994, 40.7785552)"
3449,"200 EAST 89TH STREET, New York, NY",40.780483200000006,-73.9524453,"(-73.952445299999994, 40.780483200000006)"
3450,"200 EAST 89, New York, NY",40.780483200000006,-73.9524453,"(-73.952445299999994, 40.780483200000006)"
3451,"200 EAST 89TH ST, New York, NY",40.780483200000006,-73.9524453,"(-73.952445299999994, 40.780483200000006)"
3452,"1619 THIRD AVENUE, New York, NY",40.781521999999995,-73.9508722,"(-73.950872200000006, 40.781521999999995)"
3453,"1619 3 AVENUE, New York, NY",40.781521999999995,-73.9508722,"(-73.950872200000006, 40.781521999999995)"
3454,"1601 THIRD AVENUE, New York, NY",40.781306,-73.95147159999999,"(-73.951471599999991, 40.781306000000001)"
3455,"1601 3 AVENUE, New York, NY",40.781306,-73.95147159999999,"(-73.951471599999991, 40.781306000000001)"
3456,"1623 3 AVENUE, New York, NY",40.7819416,-73.9506314,"(-73.950631400000006, 40.781941600000003)"
3457,"1623 THIRD AVENUE, New York, NY",40.7819416,-73.9506314,"(-73.950631400000006, 40.781941600000003)"
3458,"1641 THIRD AVENUE, New York, NY",40.782318200000006,-73.95100670000001,"(-73.951006700000008, 40.782318200000006)"
3459,"1641 3 AVENUE, New York, NY",40.782318200000006,-73.95100670000001,"(-73.951006700000008, 40.782318200000006)"
3460,"200 EAST 94TH STREET, New York, NY",40.783431,-73.949713,"(-73.949713000000003, 40.783431)"
3461,"245 EAST 93RD STREET, New York, NY",40.782852399999996,-73.94863470000001,"(-73.948634700000014, 40.782852399999996)"
3462,"206 EAST 95TH STREET, New York, NY",40.784106799999996,-73.9493801,"(-73.949380099999999, 40.784106799999996)"
3463,"212 EAST 95TH STREET, New York, NY",40.783956599999996,-73.94907009999999,"(-73.949070099999986, 40.783956599999996)"
3464,"301 EAST 79TH STREET, New York, NY",40.7733414,-73.9544658,"(-73.954465799999994, 40.7733414)"
3465,"301 EAST 79 STREET, New York, NY",40.7733414,-73.9544658,"(-73.954465799999994, 40.7733414)"
3466,"345 EAST 80 STREET, New York, NY",40.7734898,-73.9524729,"(-73.952472900000004, 40.7734898)"
3467,"345 EAST 80TH STREET, New York, NY",40.7734898,-73.9524729,"(-73.952472900000004, 40.7734898)"
3468,"350 EAST 82ND STREET, New York, NY",40.7743326,-73.9519172,"(-73.951917199999997, 40.774332600000001)"
3469,"1628 2 AVENUE, New York, NY",40.7766769,-73.95226159999999,"(-73.952261599999986, 40.776676899999998)"
3470,"305 EAST 85TH STREET, New York, NY",40.7772091,-73.9516646,"(-73.951664600000001, 40.7772091)"
3471,"360 EAST 88TH STREET, New York, NY",40.7781672,-73.9489094,"(-73.948909400000005, 40.778167199999999)"
3472,"1724 SECOND AVENUE, New York, NY",40.780033700000004,-73.9498278,"(-73.949827799999994, 40.780033700000004)"
3473,"1724 2 AVENUE, New York, NY",40.780033700000004,-73.9498278,"(-73.949827799999994, 40.780033700000004)"
3474,"300 EAST 90TH STREET, New York, NY",40.78021210000001,-73.9495436,"(-73.949543599999998, 40.780212100000007)"
3475,"1760 2 AVENUE, New York, NY",40.781362200000004,-73.9488635,"(-73.948863500000002, 40.781362200000004)"
3476,"1760 SECOND AVENUE, New York, NY",40.781362200000004,-73.9488635,"(-73.948863500000002, 40.781362200000004)"
3477,"300 EAST 93 STREET, New York, NY",40.7819235,-73.9483354,"(-73.948335400000005, 40.781923499999998)"
3478,"300 EST 93RD STREET, New York, NY",40.7819235,-73.9483354,"(-73.948335400000005, 40.781923499999998)"
3479,"300 EAST 93RD STREET, New York, NY",40.7819235,-73.9483354,"(-73.948335400000005, 40.781923499999998)"
3480,"300 EAST 95TH STREET, New York, NY",40.783351700000004,-73.94739399999999,"(-73.947393999999989, 40.783351700000004)"
3481,"450 EAST 83RD STREET, New York, NY",40.7739859,-73.9489945,"(-73.948994499999998, 40.7739859)"
3482,"455 EAST 86TH STREET, New York, NY",40.77624779999999,-73.94734809999999,"(-73.947348099999985, 40.776247799999993)"
3483,"455 EAST 86TH, New York, NY",40.77624779999999,-73.94734809999999,"(-73.947348099999985, 40.776247799999993)"
3484,"400 EAST 90TH STREET, New York, NY",40.7791831,-73.9472423,"(-73.947242299999999, 40.779183099999997)"
3485,"402 EAST 90TH STREET, New York, NY",40.778950200000004,-73.9469577,"(-73.946957699999999, 40.778950200000004)"
3486,"510 EAST 80TH STREET, New York, NY",40.7716811,-73.9494145,"(-73.949414500000003, 40.771681100000002)"
3487,"520 EAST 81ST STREET, New York, NY",40.7720248,-73.9483854,"(-73.948385400000006, 40.772024799999997)"
3488,"507 EAST 80TH STREET, New York, NY",40.7719269,-73.949189,"(-73.949189000000004, 40.771926899999997)"
3489,"525 EAST 80TH STREET, New York, NY",40.7715939,-73.9483395,"(-73.948339500000003, 40.771593899999999)"
3490,"50 EAST END AVENUE, New York, NY",40.7722054,-73.94703559999999,"(-73.947035599999992, 40.772205399999997)"
3491,"52 EAST END AVENUE, New York, NY",40.7723234,-73.94705970000001,"(-73.947059700000011, 40.772323399999998)"
3492,"90 EAST END AVENUE, New York, NY",40.7735704,-73.9461541,"(-73.946154100000001, 40.773570399999997)"
3493,"23 EAST 81ST STREET, New York, NY",40.778000799999994,-73.96150290000001,"(-73.961502900000013, 40.778000799999994)"
3494,"16 EAST 84TH STREET, New York, NY",40.7796025,-73.96047779999999,"(-73.960477799999992, 40.779602500000003)"
3495,"1110 PARK AVENUE, New York, NY",40.7826083,-73.95573929999999,"(-73.955739299999991, 40.7826083)"
3496,"949 PARK AVENUE, New York, NY",40.7770904,-73.95896590000001,"(-73.95896590000001, 40.777090399999999)"
3497,"180 EAST 93 STREET, New York, NY",40.7833416,-73.9513891,"(-73.9513891, 40.7833416)"
3498,"180 EAST 93RD STREET, New York, NY",40.7833416,-73.9513891,"(-73.9513891, 40.7833416)"
3499,"225 EAST 81ST STREET, New York, NY",40.7752753,-73.9551546,"(-73.9551546, 40.775275299999997)"
3500,"306 EAST 82ND STREET, New York, NY",40.774923799999996,-73.9532259,"(-73.953225900000007, 40.774923799999996)"
3501,"554 EAST 82ND STREET, New York, NY",40.7724477,-73.9472103,"(-73.947210299999995, 40.772447700000001)"
3502,"25 EAST 83RD, New York, NY",40.7791699,-73.9602975,"(-73.960297499999996, 40.779169899999999)"
3503,"25 EAST 83RD STREET, New York, NY",40.7791699,-73.9602975,"(-73.960297499999996, 40.779169899999999)"
3504,"45 EAST 89TH STREET, New York, NY",40.782887,-73.9564633,"(-73.956463299999996, 40.782887000000002)"
3505,"45 EAST 89 STREET, New York, NY",40.782887,-73.9564633,"(-73.956463299999996, 40.782887000000002)"
3506,"115 EAST 87TH STREET, New York, NY",40.7807091,-73.95565970000001,"(-73.955659700000012, 40.780709100000003)"
3507,"1082 PARK AVENUE, New York, NY",40.7817844,-73.9564403,"(-73.956440299999997, 40.781784399999999)"
3508,"12 EAST 97TH STREET, New York, NY",40.7880445,-73.9544887,"(-73.954488699999999, 40.788044499999998)"
3509,"12 EAST 97TH, New York, NY",40.7880445,-73.9544887,"(-73.954488699999999, 40.788044499999998)"
3510,"17 EAST 96TH STREET, New York, NY",40.78764210000001,-73.95423620000001,"(-73.954236200000011, 40.787642100000006)"
3511,"49 EAST 96TH STREET, New York, NY",40.7872306,-73.9536876,"(-73.953687599999995, 40.787230600000001)"
3512,"9 EAST 96TH STREET, New York, NY",40.787776,-73.95473199999999,"(-73.954731999999993, 40.787776000000001)"
3513,"1150 FIFTH AVENUE, New York, NY",40.7879467,-73.9552923,"(-73.955292299999996, 40.787946699999999)"
3514,"1158 5TH AVENUE, New York, NY",40.788293100000004,-73.9550168,"(-73.955016799999996, 40.788293100000004)"
3515,"1158 FIFTH AVENUE, New York, NY",40.788293100000004,-73.9550168,"(-73.955016799999996, 40.788293100000004)"
3516,"16 EAST 98TH STREET, New York, NY",40.7886472,-73.9538459,"(-73.953845900000005, 40.7886472)"
3517,"1165 FIFTH AVENUE, New York, NY",40.788866999999996,-73.95460600000001,"(-73.954606000000013, 40.788866999999996)"
3518,"1215 FIFTH AVENUE, New York, NY",40.7918177,-73.9525996,"(-73.952599599999999, 40.791817700000003)"
3519,"1215 5TH AVENUE, New York, NY",40.7918177,-73.9525996,"(-73.952599599999999, 40.791817700000003)"
3520,"1270 FIFTH AVENUE, New York, NY",40.7956049,-73.94962120000001,"(-73.94962120000001, 40.795604900000001)"
3521,"1270 5 AVENUE, New York, NY",40.7956049,-73.94962120000001,"(-73.94962120000001, 40.795604900000001)"
3522,"1270 5TH AVENUE, New York, NY",40.7956049,-73.94962120000001,"(-73.94962120000001, 40.795604900000001)"
3523,"65 EAST 96TH STREET, New York, NY",40.787,-73.95311109999999,"(-73.953111099999987, 40.786999999999999)"
3524,"1212 5TH AVENUE, New York, NY",40.7914902,-73.9528464,"(-73.952846399999999, 40.791490199999998)"
3525,"1212 5 AVENUE, New York, NY",40.7914902,-73.9528464,"(-73.952846399999999, 40.791490199999998)"
3526,"1200 5 AVENUE, New York, NY",40.79125560000001,-73.953147,"(-73.953147000000001, 40.791255600000007)"
3527,"1212 FIFTH AVENUE, New York, NY",40.7914902,-73.9528464,"(-73.952846399999999, 40.791490199999998)"
3528,"1200 FIFTH AVENUE, New York, NY",40.79125560000001,-73.953147,"(-73.953147000000001, 40.791255600000007)"
3529,"1255 5 AVENUE, New York, NY",40.7950776,-73.9502988,"(-73.950298799999999, 40.795077599999999)"
3530,"1255 FIFTH AVENUE, New York, NY",40.7950776,-73.9502988,"(-73.950298799999999, 40.795077599999999)"
3531,"1630 MADISON AVENUE, New York, NY",40.7954237,-73.9484157,"(-73.948415699999998, 40.795423700000001)"
3532,"1280 5 AVENUE, New York, NY",40.7961886,-73.949116,"(-73.949116000000004, 40.796188600000001)"
3533,"1280 FIFTH AVENUE, New York, NY",40.7961886,-73.949116,"(-73.949116000000004, 40.796188600000001)"
3534,"42 WEST 71ST STREET, New York, NY",40.776089,-73.9782509,"(-73.978250900000006, 40.776088999999999)"
3535,"52 WEST 76TH STREET, New York, NY",40.779540000000004,-73.976424,"(-73.976423999999994, 40.779540000000004)"
3536,"108 WEST 76TH STREET, New York, NY",40.7800738,-73.9775162,"(-73.977516199999997, 40.780073799999997)"
3537,"26 WEST 71ST STREET, New York, NY",40.775874200000004,-73.9777573,"(-73.977757299999993, 40.775874200000004)"
3538,"37 WEST 70TH STREET, New York, NY",40.7757144,-73.9782623,"(-73.978262299999997, 40.775714399999998)"
3539,"163 WEST 76TH STREET, New York, NY",40.781040999999995,-73.9788937,"(-73.9788937, 40.781040999999995)"
3540,"167 WEST 73RD STREET, New York, NY",40.7791037,-73.9803988,"(-73.980398800000003, 40.7791037)"
3541,"169 WEST 73RD STREET, New York, NY",40.779095299999994,-73.9804584,"(-73.980458400000003, 40.779095299999994)"
3542,"204 WEST 78TH STREET, New York, NY",40.782424299999995,-73.9793987,"(-73.979398700000004, 40.782424299999995)"
3543,"52 WEST 70TH STREET, New York, NY",40.7755778,-73.9790658,"(-73.979065800000001, 40.775577800000001)"
3544,"36 WEST 71ST STREET, New York, NY",40.7760564,-73.9780213,"(-73.978021299999995, 40.776056400000002)"
3545,"25 WEST 71ST STREET, New York, NY",40.7761757,-73.9774359,"(-73.977435900000003, 40.776175700000003)"
3546,"46 WEST 75, New York, NY",40.778796,-73.976621,"(-73.976620999999994, 40.778796)"
3547,"41 WEST 75TH STREET, New York, NY",40.779125,-73.97619399999999,"(-73.976193999999992, 40.779125000000001)"
3548,"128 WEST 70TH STREET, New York, NY",40.776351299999995,-73.9808906,"(-73.980890599999995, 40.776351299999995)"
3549,"136 WEST 70TH STREET, New York, NY",40.7764594,-73.9810631,"(-73.9810631, 40.7764594)"
3550,"109 WEST 70TH STREET, New York, NY",40.776469,-73.9800489,"(-73.9800489, 40.776468999999999)"
3551,"111 WEST 70TH STREET, New York, NY",40.7763979,-73.9800186,"(-73.980018599999994, 40.776397899999999)"
3552,"132 WEST 71ST STREET, New York, NY",40.7770661,-73.980581,"(-73.980581000000001, 40.777066099999999)"
3553,"110 WEST 71ST STREET, New York, NY",40.7767786,-73.9799152,"(-73.979915199999994, 40.7767786)"
3554,"122 WEST 73RD STREET, New York, NY",40.7783076,-73.9792725,"(-73.979272499999993, 40.778307599999998)"
3555,"146 WEST 74TH STREET, New York, NY",40.7792598,-73.9795939,"(-73.979593899999998, 40.779259799999998)"
3556,"159 WEST 74TH STREET, New York, NY",40.7798431,-73.98007199999999,"(-73.980071999999993, 40.779843100000001)"
3557,"133 WEST 75TH STREET, New York, NY",40.7801277,-73.97870999999999,"(-73.978709999999992, 40.780127700000001)"
3558,"116 WEST 76 STREET, New York, NY",40.7801628,-73.9778032,"(-73.977803199999997, 40.780162799999999)"
3559,"152 WEST 77TH STREET, New York, NY",40.7812408,-73.9783312,"(-73.9783312, 40.781240799999999)"
3560,"154 WEST 77TH STREET, New York, NY",40.7812699,-73.97840009999999,"(-73.978400099999988, 40.781269899999998)"
3561,"128 WEST 78TH STREET, New York, NY",40.781563,-73.977275,"(-73.977275000000006, 40.781562999999998)"
3562,"132 WEST 78TH STREET, New York, NY",40.781607,-73.977378,"(-73.977378000000002, 40.781607000000001)"
3563,"121 WEST 77TH STREET, New York, NY",40.7811549,-73.9771834,"(-73.977183400000001, 40.781154899999997)"
3564,"131 WEST 78TH STREET, New York, NY",40.781978,-73.977075,"(-73.977074999999999, 40.781978000000002)"
3565,"157 WEST 78TH STREET, New York, NY",40.7822815,-73.977918,"(-73.977918000000003, 40.782281500000003)"
3566,"267 WEST 71ST STREET, New York, NY",40.779014600000004,-73.9842484,"(-73.984248399999998, 40.779014600000004)"
3567,"232 WEST 75TH STREET, New York, NY",40.7811291,-73.9820273,"(-73.982027299999999, 40.781129100000001)"
3568,"266 WEST 77TH STREET, New York, NY",40.7826426,-73.98168290000001,"(-73.98168290000001, 40.782642600000003)"
3569,"344 WEST END AVENUE, New York, NY",40.782462,-73.98214499999999,"(-73.982144999999988, 40.782462000000002)"
3570,"309 WEST 75TH STREET, New York, NY",40.782212200000004,-73.9835424,"(-73.983542400000005, 40.782212200000004)"
3571,"311 WEST 76TH STREET, New York, NY",40.7828609,-73.98310500000001,"(-73.983105000000009, 40.782860900000003)"
3572,"35 RIVERSIDE DRIVE, New York, NY",40.782749,-73.984335,"(-73.984335000000002, 40.782749000000003)"
3573,"325 WEST 75TH STREET, New York, NY",40.782452,-73.984088,"(-73.984088, 40.782451999999999)"
3574,"304 WEST 78TH STREET, New York, NY",40.78370770000001,-73.9822568,"(-73.982256800000002, 40.783707700000008)"
3575,"44 WEST 62ND, New York, NY",40.7708583,-73.9831554,"(-73.983155400000001, 40.7708583)"
3576,"44 WEST 62, New York, NY",40.7708583,-73.9831554,"(-73.983155400000001, 40.7708583)"
3577,"17 WEST 64TH STREET, New York, NY",40.7717467,-73.9805466,"(-73.980546599999997, 40.771746700000001)"
3578,"25 WEST 64TH, New York, NY",40.7718049,-73.9806843,"(-73.980684299999993, 40.771804899999999)"
3579,"25 WEST 64TH STREET, New York, NY",40.7718049,-73.9806843,"(-73.980684299999993, 40.771804899999999)"
3580,"29 WEST 64TH STREET, New York, NY",40.7719627,-73.980845,"(-73.980845000000002, 40.771962700000003)"
3581,"1 WEST 64TH STREET, New York, NY",40.77133320000001,-73.9797248,"(-73.9797248, 40.771333200000008)"
3582,"41 CENTRAL PARK WEST, New York, NY",40.7713789,-73.9798579,"(-73.979857899999999, 40.771378900000002)"
3583,"10 WEST 66TH STREET, New York, NY",40.772405799999994,-73.9797157,"(-73.9797157, 40.772405799999994)"
3584,"10 WEST 66 STREET, New York, NY",40.772405799999994,-73.9797157,"(-73.9797157, 40.772405799999994)"
3585,"55 CENTRAL PARK WEST, New York, NY",40.772268200000006,-73.9790623,"(-73.979062299999995, 40.772268200000006)"
3586,"2 WEST 67TH STREET, New York, NY",40.773098700000006,-73.97890290000001,"(-73.978902900000008, 40.773098700000006)"
3587,"70 CENTRAL PARK WEST, New York, NY",40.7730178,-73.9784923,"(-73.978492299999999, 40.773017799999998)"
3588,"65 CENTRAL PARK WEST, New York, NY",40.7727705,-73.97876509999999,"(-73.97876509999999, 40.7727705)"
3589,"40 WEST 67TH STREET, New York, NY",40.773416,-73.979787,"(-73.979787000000002, 40.773415999999997)"
3590,"50 WEST 67TH STREET, New York, NY",40.773547799999996,-73.98002779999999,"(-73.980027799999988, 40.773547799999996)"
3591,"74 WEST 68TH STREET, New York, NY",40.7745501,-73.9804547,"(-73.980454699999996, 40.774550099999999)"
3592,"39 WEST 67TH STREET, New York, NY",40.7740931,-73.98022519999999,"(-73.980225199999992, 40.774093100000002)"
3593,"17 WEST 67TH ST., New York, NY",40.7737734,-73.97946759999999,"(-73.979467599999992, 40.773773400000003)"
3594,"60 WEST 68TH STREET, New York, NY",40.7743276,-73.9801104,"(-73.980110400000001, 40.774327599999999)"
3595,"33 WEST 67TH STREET, New York, NY",40.7739157,-73.9799267,"(-73.979926699999993, 40.773915700000003)"
3596,"17 WEST 67TH STREET, New York, NY",40.7737734,-73.97946759999999,"(-73.979467599999992, 40.773773400000003)"
3597,"1 WEST 67TH STREET, New York, NY",40.773502,-73.9789261,"(-73.978926099999995, 40.773502000000001)"
3598,"75 CENTRAL PARK WEST, New York, NY",40.773298700000005,-73.97843449999999,"(-73.978434499999992, 40.773298700000005)"
3599,"33 WEST 67 STREET, New York, NY",40.7739157,-73.9799267,"(-73.979926699999993, 40.773915700000003)"
3600,"24 WEST 69TH STREET, New York, NY",40.774513,-73.978513,"(-73.978513000000007, 40.774512999999999)"
3601,"80 CENTRAL PARK WEST, New York, NY",40.7740567,-73.9780672,"(-73.978067199999998, 40.774056700000003)"
3602,"18 WEST 70TH STREET, New York, NY",40.7750723,-73.97788349999999,"(-73.97788349999999, 40.775072299999998)"
3603,"11 WEST 69TH STREET, New York, NY",40.7747351,-73.9780902,"(-73.978090199999997, 40.774735100000001)"
3604,"91 CENTRAL PARK WEST, New York, NY",40.77459279999999,-73.977631,"(-73.977631000000002, 40.774592799999994)"
3605,"101 CENTRAL PARK WEST, New York, NY",40.77539829999999,-73.97691929999999,"(-73.976919299999992, 40.775398299999992)"
3606,"12 WEST 72ND STREET, New York, NY",40.776434,-73.9771489,"(-73.977148900000003, 40.776434000000002)"
3607,"12 WEST 72 STREET, New York, NY",40.776434,-73.9771489,"(-73.977148900000003, 40.776434000000002)"
3608,"20 WEST 72ND STREET, New York, NY",40.77650870000001,-73.9775392,"(-73.977539199999995, 40.776508700000008)"
3609,"59 WEST 71 STREET, New York, NY",40.776575,-73.9785493,"(-73.978549299999997, 40.776575000000001)"
3610,"59 WEST 71ST STREET, New York, NY",40.776575,-73.9785493,"(-73.978549299999997, 40.776575000000001)"
3611,"17 WEST 71ST STREET, New York, NY",40.7761479,-73.9771719,"(-73.977171900000002, 40.776147899999998)"
3612,"115 CENTRAL PARK WEST, New York, NY",40.775888200000004,-73.9764703,"(-73.976470300000003, 40.775888200000004)"
3613,"49 WEST 72ND STREET, New York, NY",40.7774392,-73.9782509,"(-73.978250900000006, 40.777439200000003)"
3614,"15 WEST 72ND STREET, New York, NY",40.777175899999996,-73.9768046,"(-73.976804599999994, 40.777175899999996)"
3615,"1 WEST 72ND STREET, New York, NY",40.77699439999999,-73.9760699,"(-73.976069899999999, 40.776994399999992)"
3616,"23 WEST 73RD STREET, New York, NY",40.777703,-73.9767127,"(-73.976712699999993, 40.777703000000002)"
3617,"23 WEST 73RD, New York, NY",40.777703,-73.9767127,"(-73.976712699999993, 40.777703000000002)"
3618,"16 WEST 74TH STREET, New York, NY",40.777787700000005,-73.9759998,"(-73.975999799999997, 40.777787700000005)"
3619,"23 WEST 73 ST, New York, NY",40.777703,-73.9767127,"(-73.976712699999993, 40.777703000000002)"
3620,"23 WEST 73 STREET, New York, NY",40.777703,-73.9767127,"(-73.976712699999993, 40.777703000000002)"
3621,"30 WEST 74TH STREET, New York, NY",40.778077,-73.9765318,"(-73.976531800000004, 40.778077000000003)"
3622,"34 WEST 74 STREET, New York, NY",40.7781308,-73.9767149,"(-73.976714900000005, 40.7781308)"
3623,"34 WEST 74TH STREET, New York, NY",40.7781308,-73.9767149,"(-73.976714900000005, 40.7781308)"
3624,"146 CENTRAL PARK WEST, New York, NY",40.7780973,-73.9749462,"(-73.974946200000005, 40.778097299999999)"
3625,"145-146 CENTRAL PARK WEST, New York, NY",40.7779719,-73.9750554,"(-73.975055400000002, 40.777971899999997)"
3626,"145 CENTRAL PARK WEST, New York, NY",40.7779719,-73.9750554,"(-73.975055400000002, 40.777971899999997)"
3627,"151 CENTRAL PARK WEST, New York, NY",40.778496200000006,-73.9746925,"(-73.974692500000003, 40.778496200000006)"
3628,"44 WEST 77TH STREET, New York, NY",40.7801186,-73.9757944,"(-73.975794399999998, 40.780118600000002)"
3629,"40 WEST 77TH STREET, New York, NY",40.7800023,-73.9755189,"(-73.975518899999997, 40.7800023)"
3630,"6 WEST 77TH STREET, New York, NY",40.779627399999995,-73.9745088,"(-73.974508799999995, 40.779627399999995)"
3631,"20 WEST 77TH STREET, New York, NY",40.7797407,-73.97489909999999,"(-73.974899099999988, 40.779740699999998)"
3632,"6-16 WEST 77TH STREE, New York, NY",40.779612799999995,-73.9746057,"(-73.974605699999998, 40.779612799999995)"
3633,"16 WEST 77TH STREET, New York, NY",40.7797804,-73.9746264,"(-73.974626400000005, 40.7797804)"
3634,"130 WEST 67TH, New York, NY",40.7748435,-73.9831522,"(-73.983152200000006, 40.774843500000003)"
3635,"165 WEST 66TH STREET, New York, NY",40.774758899999995,-73.9836916,"(-73.9836916, 40.774758899999995)"
3636,"165 WEST 66 STREET, New York, NY",40.774758899999995,-73.9836916,"(-73.9836916, 40.774758899999995)"
3637,"130 WEST 67TH STREET, New York, NY",40.7748435,-73.9831522,"(-73.983152200000006, 40.774843500000003)"
3638,"130 WEST 67 STREET, New York, NY",40.7748435,-73.9831522,"(-73.983152200000006, 40.774843500000003)"
3639,"140 WEST 69TH STREET, New York, NY",40.7759761,-73.9816788,"(-73.981678799999997, 40.775976100000001)"
3640,"114 WEST 70TH STREET, New York, NY",40.776202500000004,-73.98040879999999,"(-73.980408799999992, 40.776202500000004)"
3641,"120 WEST 70TH STREET, New York, NY",40.776238,-73.980682,"(-73.980682000000002, 40.776237999999999)"
3642,"140 WEST 71ST STREET, New York, NY",40.7772096,-73.980845,"(-73.980845000000002, 40.777209599999999)"
3643,"118 WEST 72ND STREET, New York, NY",40.7774099,-73.9796742,"(-73.979674200000005, 40.777409900000002)"
3644,"116 WEST 72ND STREET, New York, NY",40.777477000000005,-73.97946759999999,"(-73.979467599999992, 40.777477000000005)"
3645,"119 WEST 71ST STREET, New York, NY",40.7771564,-73.9799267,"(-73.979926699999993, 40.777156400000003)"
3646,"171 WEST 71ST, New York, NY",40.77797329999999,-73.98157640000001,"(-73.981576400000009, 40.777973299999992)"
3647,"171 WEST 71ST STREET, New York, NY",40.77797329999999,-73.98157640000001,"(-73.981576400000009, 40.777973299999992)"
3648,"121 WEST 72ND STREET, New York, NY",40.77790460000001,-73.9795696,"(-73.979569600000005, 40.777904600000006)"
3649,"126 WEST 73RD STREET, New York, NY",40.7783352,-73.9793987,"(-73.979398700000004, 40.778335200000001)"
3650,"170 WEST 74TH STREET, New York, NY",40.779647,-73.9803455,"(-73.980345499999999, 40.779646999999997)"
3651,"140 WEST 74TH STREET, New York, NY",40.779234,-73.9795479,"(-73.9795479, 40.779234000000002)"
3652,"287 AMSTERDAM AVENUE, New York, NY",40.7795883,-73.9805874,"(-73.980587400000005, 40.7795883)"
3653,"175 WEST 73RD STREET, New York, NY",40.7792721,-73.9807548,"(-73.9807548, 40.7792721)"
3654,"175 WEST 73 STREET, New York, NY",40.7792721,-73.9807548,"(-73.9807548, 40.7792721)"
3655,"105 WEST 73RD STREET, New York, NY",40.7784493,-73.9785723,"(-73.978572299999996, 40.778449299999998)"
3656,"175 WEST 73RD, New York, NY",40.7792721,-73.9807548,"(-73.9807548, 40.7792721)"
3657,"136 WEST 75TH STREET, New York, NY",40.779798,-73.97902490000001,"(-73.979024900000013, 40.779798)"
3658,"123 WEST 74TH STREET, New York, NY",40.7794208,-73.9788937,"(-73.9788937, 40.779420799999997)"
3659,"151 WEST 74TH STREET, New York, NY",40.7797219,-73.97972800000001,"(-73.979728000000009, 40.779721899999998)"
3660,"123 W74 STREET, New York, NY",40.7794208,-73.9788937,"(-73.9788937, 40.779420799999997)"
3661,"166 WEST 76TH STREET, New York, NY",40.7807424,-73.9791003,"(-73.979100299999999, 40.780742400000001)"
3662,"170 WEST 76TH STREET, New York, NY",40.780784499999996,-73.979261,"(-73.979260999999994, 40.780784499999996)"
3663,"125 WEST 76TH STREET, New York, NY",40.780624200000005,-73.97779840000001,"(-73.977798400000012, 40.780624200000005)"
3664,"120 WEST 78TH STREET, New York, NY",40.781583700000006,-73.9770112,"(-73.977011200000007, 40.781583700000006)"
3665,"120 WEST 78 STREET, New York, NY",40.781583700000006,-73.9770112,"(-73.977011200000007, 40.781583700000006)"
3666,"150 WEST 79TH STREET, New York, NY",40.7825136,-73.9774474,"(-73.977447400000003, 40.782513600000001)"
3667,"230 WEST END AVENUE, New York, NY",40.7785649,-73.98509200000001,"(-73.985092000000009, 40.778564899999999)"
3668,"225 WEST 70TH STREET, New York, NY",40.7779178,-73.9836047,"(-73.983604700000001, 40.777917799999997)"
3669,"235 WEST 70TH STREET, New York, NY",40.7780341,-73.9838802,"(-73.983880200000002, 40.778034099999999)"
3670,"201 WEST 70TH STREET, New York, NY",40.7776054,-73.98287309999999,"(-73.982873099999992, 40.777605399999999)"
3671,"243 WEST 70TH STREET, New York, NY",40.778166399999996,-73.9841327,"(-73.984132700000004, 40.778166399999996)"
3672,"246 WEST END AVENUE, New York, NY",40.7792101,-73.98460990000001,"(-73.984609900000009, 40.7792101)"
3673,"260 WEST END AVENUE, New York, NY",40.7794814,-73.9843175,"(-73.984317500000003, 40.779481400000002)"
3674,"290 WEST END AVENUE, New York, NY",40.780879299999995,-73.9833243,"(-73.983324300000007, 40.780879299999995)"
3675,"245 WEST 74TH STREET, New York, NY",40.7808682,-73.9825668,"(-73.982566800000001, 40.7808682)"
3676,"310 WEST END AVENUE, New York, NY",40.7814604,-73.9829341,"(-73.982934099999994, 40.7814604)"
3677,"240 WEST 75TH STREET, New York, NY",40.781218700000004,-73.98228259999999,"(-73.982282599999991, 40.781218700000004)"
3678,"250 WEST 75TH STREET, New York, NY",40.7813792,-73.9824979,"(-73.982497899999998, 40.781379200000003)"
3679,"300 WEST END AVE, New York, NY",40.7811393,-73.98311770000001,"(-73.983117700000008, 40.7811393)"
3680,"336 WEST END AVENUE, New York, NY",40.78213770000001,-73.9824061,"(-73.982406100000006, 40.782137700000007)"
3681,"330 WEST END AVENUE, New York, NY",40.7819849,-73.9825523,"(-73.982552299999995, 40.781984899999998)"
3682,"2162 BROADWAY, New York, NY",40.781809499999994,-73.98065799999999,"(-73.980657999999991, 40.781809499999994)"
3683,"2166 BROADWAY, New York, NY",40.7819446,-73.9806123,"(-73.980612300000004, 40.781944600000003)"
3684,"210 WEST 78TH STREET, New York, NY",40.7825596,-73.9795365,"(-73.979536499999995, 40.782559599999999)"
