StreetNum,StreetName,AptNum,ZipCode,Beds,Baths
2235,FREDERICK DOUGLASS BLVD,PHA,10027,2,1
306,WEST 116TH STREET ,PENTHOUSE-,10026,1,1
161A,WEST 129TH STREET,,10027,5,4
1845,A C POWELL BLVD,1A,10026,2,2
220,WEST 148TH STREET ,2C,10039,2,2
1801,ADAM CLAYTON POWELL JR BLVD,5C,10026,3,1
224,WEST 137TH STREET,,10030,6,8
2551,FREDERICK DOUGLASS BLVD,C,10030,2,2
67-69,SAINT NICHOLAS AVENUE,,10026,3,1
67-69,SAINT NICHOLAS AVENUE ,7,10026,3,1
250,MANHATTAN AVENUE ,4B,10026,2,1
301,WEST 110TH STREET ,4T,10026,1,1
285,WEST 110TH STREET ,6B,10026,3,3
2002,5TH AVENUE .,#PHC,10035,3,2
258,SAINT NICHOLAS AVENUE ,3E,10027,1,1
244,WEST 121ST STREET,,10027,4,5
231,WEST 148TH STREET ,4L,10039,3,1
137-139,,2E,10030,3,1
215,WEST 122ND STREET ,GARDEN,10027,2,2
10,LENOX AVENUE ,7B,10026,3,3
10,LENOX AVENUE ,3A,10026,2,2
125,CENTRAL PARK N PH,3,10026,3,2
258,SAINT NICHOLAS AVENUE ,9E,10027,1,1
214,BRADHURST AVENUE ,2,10039,2,1
301,WEST 115TH STREET ,8C,10026,2,2
2257,ADAM CLAYTON POWELL JR BLVD,3A,10027,2,2
42,WEST 120TH STREET ,5A,10027,2,2
259,WEST 132ND STREET,,10027,4,6
300,WEST 138TH STREET ,2571D,10030,2,1
409,EDGECOMBE AVENUE ,9C,10032,1,1
100,WEST 143RD STREET ,10,10030,3,1
1878,ADAM C POWELL BLVD,26,10026,2,1
157,WEST 123RD STREET ,6F,10027,1,1
207,WEST 144TH STREET ,2B,10030,1,1
116,WEST 130TH STREET,,10027,6,4
353,WEST 117,2E,10026,2,1
115,WEST 136TH STREET,,10030,4,5
30,MACOMBS PL,21,10039,1,1
56-60,WEST 119TH,4D,10026,1,1
298,WEST 137TH STREET ,298A,10030,3,2
1890,ADAM C POWELL BLVD,1A,10026,2,2
137,WEST 142ND STREET ,2A,10030,2,1
159,WEST 126TH STREET ,4A,10027,2,1
8,MOUNT MORRIS,#B,10027,2,1
2110,FREDERICK DOUGLASS BLVD,6C,10026,3,2
143,WEST 123RD STREET ,1,10027,3,2
345,WEST 145TH STREET ,5A4,10031,1,1
138-140,WEST 124TH STREET ,2B,10027,2,2
133,WEST 140TH STREET ,46,10030,3,1
150,WEST 131ST STREET ,4,10027,2,2
321,WEST 110TH STREET ,20B,10026,1,1
764,SAINT NICHOLAS AVENUE ,C1/C2,10031,3,3
137,WEST 111TH STREET,,10026,1,3
2110,FREDERICK DOUGLASS BLVD,7B,10026,3,2
676,SAINT NICHOLAS AVENUE ,42,10030,1,1
225,CENTRAL PARK WEST,1016,10024,0,1
147,WEST 142ND STREET ,4B,10030,1,1
285,WEST 110TH STREET ,4D,10026,1,1
247,WEST 115TH STREET ,3A,10026,2,2
106,WEST 116TH,12A,10026,1,1
68,BRADHURST AVENUE ,7K,10039,2,2
151,WEST 119TH STREET ,1R,10026,1,1
160,WEST 136TH STREET,,10030,5,3
255,WEST 148TH STREET ,14A,10039,2,1
225,CENTRAL PARK WEST,1410,10024,1,1
272,MANHATTAN AVENUE ,6G,10026,2,1
48,WEST 138TH STREET ,6M,10037,0,1
305,WEST 150TH STREET ,502,10039,1,1
55,WEST 126TH STREET,,10027,7,6
117,WEST 123RD STREET ,8B,10027,3,2
207,WEST 144TH STREET ,5C,10030,3,1
10,LENOX AVENUE ,5F,10026,1,1
1400,5TH AVENUE ,2J,10026,2,2
301,WEST 110TH STREET ,1D,10026,1,1
8,MOUNT MORRIS PARK WEST,#B,10027,2,1
68,BRADHURST AVENUE ,4L,10039,2,2
2110,FREDERICK DOUGLASS BLVD,5D,10026,2,2
2002,5TH AVENUE  PENTHOUSE,A,10035,3,2
322,WEST 140TH STREET,,10030,5,4
42,WEST 120TH STREET ,4B,10027,1,1
40,WEST 116TH STREET ,B805,10026,2,2
42,WEST 120TH STREET ,3D,10027,2,2
W,134TH STREET,,10030,4,5
303,WEST 149TH STREET ,5F,10039,2,1
213,WEST 131ST STREET,,10027,5,4
109,WEST 122ND STREET,,10027,4,4
1330,5TH AVENUE ,3E,10026,2,2
252,WEST 123RD STREET ,2,10027,2,2
16-18,WEST 119TH STREET ,3D,10026,1,1
23,WEST 116TH STREET ,4J,10026,3,2
238,WEST 112TH STREET ,2W,10026,4,1
1801,ADAM CLAYTON POWELL JR BLVD,4D,10026,4,1
16,WEST 119TH STREET ,3D,10026,1,1
345,WEST 145TH STREET ,3A7,10031,0,1
555,LENOX AVENUE ,PHD,10037,3,3
130,LENOX AVENUE ,916,10026,2,2
220,WEST 148TH STREET  PH,H,10039,1,1
2056,5TH AVENUE ,4D,10035,2,2
80,WEST 120TH STREET,,10027,5,5
100,WEST 119TH STREET ,3D,10026,4,2
102,WEST 118TH STREET,,10026,2,2
209,WEST 121ST STREET,,10027,4,4
208,WEST 119TH STREET ,2T,10026,3,1
266,WEST 132ND STREET,,10027,4,4
1486,5TH AVENUE ,5S,10035,3,1
120,WEST 117TH STREET ,3,10026,2,1
319,WEST 139TH STREET,,10030,4,4
130,BRADHURST AVENUE ,1,10039,2,1
305,WEST 150TH STREET ,411,10039,1,1
2187,FREDERICK DOUGLASS BLVD,7E,10026,1,1
132,WEST 123RD STREET ,3,10027,3,2
109,WEST 111TH STREET ,3W,10026,2,1
111,CENTRAL PARK N,6B,10026,3,3
2280,FREDERICK DOUGLASS BLVD,9B,10027,3,3
235,WEST 137TH STREET ,4F,10030,0,1
40,WEST 116TH STREET ,A604,10026,2,2
301,WEST 110TH STREET ,14D,10026,1,1
258,SAINT NICHOLAS AVENUE ,6D,10027,2,2
2280,FREDERICK DOUGLASS BLVD,10F,10027,2,2
301,WEST 118TH STREET ,7E,10026,1,1
10,MOUNT MORRIS PARK WEST,2,10027,1,2
58,WEST 129TH STREET ,5D,10027,2,2
48,WEST 138TH STREET ,6F,10037,0,1
159,WEST 118TH STREET ,2E,10026,3,2
48,WEST 138TH STREET ,6K,10037,1,1
109,WEST 111TH STREET REET,#4E,10026,2,1
2231,ADAM CLAYTON POWELL JR BLVD,513,10027,0,1
269,WEST 132ND STREET,,10027,6,6
109,WEST 111TH STREET ,4E,10026,2,1
35,WEST 122ND STREET ,4B,10027,2,1
42,WEST 120TH STREET ,5D,10027,2,2
21,WEST 121ST STREET,,10027,1,1
1855,ADAM CLAYTON POWELL JR BLVD,6A,10026,4,2
2094,FREDERICK DOUGLASS,BLVD,10026,1,1
123,WEST 132ND STREET,,10027,7,4
301,WEST 110TH STREET ,17H,10026,2,2
2351,ADAM CLAYTON POWELL JR BLVD,407,10030,2,2
2351,ADAM CLAYTON POWELL JR BLVD,410,10030,1,1
2351,ADAM CLAYTON POWELL JR BLVD,204,10030,2,2
285,WEST 110TH STREET ,2A,10026,3,3
285,WEST 110TH STREET ,3G,10026,4,4
301,WEST 110TH STREET ,1P,10026,1,1
58,WEST 129TH STREET ,2C,10027,0,1
23,WEST 116TH STREET ,7H,10026,1,1
345,WEST 145TH STREET ,10A6A,10031,0,1
306,WEST 116TH STREET ,4B,10026,2,2
231-239,WEST 148TH STREET ,14,10039,2,1
409,EDGECOMBE AVENUE ,3G,10032,1,1
80,SAINT NICHOLAS AVENUE ,5B,10026,1,1
340,MANHATTAN AVENUE ,3S,10026,2,1
143,WEST 120TH STREET,,10027,5,5
48,WEST 138TH STREET ,1C,10037,1,1
330,WEST 145TH STREET ,511,10039,1,1
135,WEST 115TH STREET ,1B,10026,2,1
163,SAINT NICHOLAS AVENUE ,2J,10026,2,2
171,WEST 131ST STREET ,419,10027,1,1
231,WEST 148TH STREET ,2N,10039,1,1
76,WEST 127TH STREET,,10027,5,8
231,WEST 131ST STREET,,10027,0,3
380,LENOX AVENUE ,PHG,10027,3,3
137,WEST 122ND STREET,,10027,7,6
2101,FREDERICK DOUGLASS BLVD,2D,10026,1,1
128,WEST 117TH STREET,,10026,6,5
660,STREET  NICHOLAS AVENUE ,41,10030,1,1
301,WEST 110TH STREET ,10B,10026,1,1
2611,FREDERICK DOUGLASS BLVD,2G,10030,2,1
317,WEST 112TH STREET,,10026,5,4
111,WEST 119TH STREET,,10026,7,6
48,WEST 138TH STREET ,1H,10037,1,1
225,CENTRAL PARK WEST,620A,10024,0,1
50,WEST 127TH STREET ,6B,10027,2,2
163,SAINT NICHOLAS AVENUE ,5D,10026,2,2
50,WEST 127TH STREET ,4C,10027,2,2
300,WEST 135TH STREET ,7J,10030,2,2
2280,FREDERICK DOUGLASS BLVD,11C,10027,3,2
117,WEST 123RD STREET ,4A,10027,2,2
121,EDGECOMBE AVENUE ,6,10030,2,2
171,WEST 131ST STREET  PENTHOUSE,3,10027,2,2
2280,FREDERICK DOUGLASS BLVD,5G,10027,0,1
257,WEST 117TH STREET ,6A,10026,2,2
306,WEST 148TH STREET REET,#1A,10039,3,3
106,WEST 116TH STREET ,12B,10026,2,2
306,148TH,#5,10039,2,2
1878,A C POWELL BLVD,26,10026,2,1
345,WEST 145TH STREET ,6A6,10031,1,1
305,WEST 150TH STREET ,504,10039,1,1
306,WEST 148TH STREET REET,#3,10039,2,2
111,WEST 113TH STREET ,5B,10026,1,1
121,EDGECOMBE AVENUE ,2,10030,2,2
123,WEST 120TH STREET,,10027,8,4
345,WEST 145TH STREET ,9A6A,10031,0,1
225,CENTRAL PARK WEST,1108,10024,1,1
256,WEST 123RD STREET ,4,10027,2,2
225,CENTRAL PARK WEST,1008,10024,0,1
306,WEST 148TH STREET ,#2,10039,2,2
306,WEST 148TH STREET ,#4,10039,2,2
285,WEST 110TH STREET ,PH2B,10026,4,3
106,WEST 116TH STREET ,10B,10026,2,2
730,SAINT NICHOLAS AVENUE,,10031,8,6
301,WEST 110TH STREET ,20A,10026,1,1
12,WEST 128TH STREET,,10027,4,4
307,WEST 153RD STREET ,5,10039,2,1
103,WEST 118TH STREET ,3A,10026,3,1
201,WEST 112TH STREET ,2B,10026,3,2
212,WEST 132ND STREET,,10027,5,5
167,WEST 133RD STREET ,2C,10030,1,1
301,WEST 110TH STREET ,2P,10026,1,1
23,WEST 116TH STREET ,10-F,10026,3,2
310,WEST 120TH STREET ,4K,10027,2,2
321,WEST 110TH STREET ,15C,10026,3,2
68,BRADHURST AVENUE ,7A,10039,2,2
305,WEST 150TH STREET ,111,10039,2,2
258,SAINT NICHOLAS AVENUE ,7D,10027,2,2
68,BRADHURST AVENUE ,1-V,10039,2,2
18,WEST 129TH STREET ,1A,10027,0,1
35,MOUNT MORRIS PARK WEST,6C,10027,4,2
237,WEST 137TH STREET ,2,10030,2,1
250,MANHATTAN AVENUE ,4C,10026,3,2
130,LENOX AVENUE ,811,10026,2,1
106,WEST 120TH STREET,,10027,6,4
229,WEST 144TH STREET REET,#55,10030,3,1
2280,FREDERICK DOUGLASS BLVD,5I,10027,2,2
127,WEST 120TH STREET,,10027,6,4
47,WEST 131ST STREET ,H-2,10037,3,2
68,BRADHURST AVENUE ,4V,10039,2,2
305,WEST 150TH STREET ,302,10039,1,1
229,WEST 144TH STREET ,34,10030,4,1
257,WEST 117TH STREET ,5F,10026,2,2
37,WEST 126TH STREET,,10027,4,4
2082,FREDERICK DOUGLASS BLVD,1A,10026,1,1
23,WEST 116TH STREET ,3C,10026,2,2
225,CENTRAL PARK WEST,1004,10024,1,1
301,WEST 110TH STREET ,5R,10026,2,1
40,WEST 116TH STREET ,A809,10026,2,2
200,WEST 112TH STREET ,1A,10026,2,1
16-18,WEST 119TH STREET ,2A,10026,1,1
229,WEST 144TH STREET ,16,10030,1,1
17,WEST 120TH STREET ,3,10027,5,5
11,WEST 131ST STREET ,C1,10037,2,2
48,WEST 138TH STREET ,6C,10037,1,1
300,WEST 135TH STREET ,2Q,10030,2,2
214,BRADHURST AVENUE ,7,10039,2,1
305,WEST 150TH STREET ,501,10039,1,1
2280,FREDERICK DOUGLASS BLVD,9F,10027,2,2
159,WEST 118TH STREET ,2C,10026,1,1
16,WEST 119TH STREET ,2A,10026,1,1
225,CENTRAL PARK WEST,220A,10024,0,1
163,SAINT NICHOLAS AVENUE ,4I,10026,1,1
234,WEST 148TH STREET ,2E,10039,1,1
1878,ADAM C POWELL BLVD,71,10026,2,1
2082,FREDERICK DOUGLASS BLVD,5B,10026,1,1
300,WEST 135TH STREET ,5E,10030,2,2
1855,ADAM CLAYTON POWELL JR BLVD,3B,10026,2,1
265,WEST 139TH STREET,,10030,5,2
330,WEST 145TH STREET ,309,10039,2,1
220,WEST 148TH STREET ,1C,10039,1,1
85,WEST 119TH STREET,,10026,8,3
50,WEST 127TH STREET ,6C,10027,2,2
220,WEST 111TH STREET ,6D,10026,2,2
301,WEST 110TH STREET ,2J,10026,2,1
296,WEST 137TH STREET ,296D,10030,3,2
68,BRADHURST AVENUE ,1U,10039,2,2
146,WEST 127TH STREET,,10027,7,5
300,WEST 135TH STREET ,2E,10030,2,2
28,WEST 119TH STREET,,10026,5,4
48,WEST 138TH STREET ,3H,10037,1,1
253,WEST 121ST STREET,,10027,4,4
158,WEST 128TH STREET,,10027,4,4
247,WEST 115TH STREET ,1A,10026,3,2
205,WEST 138TH STREET,,10030,7,3
221,WEST 148TH STREET ,1A,10039,0,1
23,WEST 116TH STREET ,5G,10026,1,1
2110,FREDERICK DOUGLASS BLVD,4A,10026,2,2
220,WEST 111TH STREET ,6B,10026,2,1
130,BRADHURST AVENUE ,1003,10039,2,2
301,CATHEDRAL PKWY,7V,10026,1,1
345,WEST 145TH STREET ,11B3,10031,1,1
220WEST,148TH STREET REET,#PHE,10039,1,1
2601,FREDERICK DOUGLASS BLVD,5A,10030,2,2
157,WEST 123RD STREET ,3E,10027,0,1
229,WEST 144TH STREET ,52,10030,3,1
1400,5TH AVENUE ,5C,10026,2,2
68,BRADHURST AVENUE ,3H,10039,3,2
300,WEST 135TH STREET ,9F,10030,2,2
67-69,SAINT NICHOLAS AVENUE ,Mar-69,10026,3,1
265,WEST 122ND STREET ,C,10027,2,2
345,WEST 145TH STREET ,4C1,10031,1,1
40,WEST 116TH STREET ,B308,10026,3,2
363,MANHATTAN,#C,10026,2,3
3631,MANHATTAN,#1,10026,1,2
2545,FREDERICK DOUGLASS BLVD,D,10030,3,1
345,WEST 145TH STREET ,4A6,10031,1,1
117,WEST 123RD STREET ,1A,10027,2,2
301,WEST 110TH STREET ,16C,10026,1,1
1400,5TH AVENUE ,5L,10026,2,2
106,WEST 116TH STREET ,2B,10026,3,2
301,WEST 118TH STREET ,#5B,10026,3,3
301,,#5B,10026,3,3
305,WEST 150TH STREET ,203,10039,1,1
255,WEST 148TH STREET ,2A,10039,2,1
534,WEST 42ND STREET ,7,10036,1,2
529,WEST 42ND STREET ,9E,10036,0,1
350,WEST 42ND STREET ,7F,10036,1,1
505,WEST 43RD STREET ,3M,10036,2,2
350,WEST 42ND STREET ,33C,10036,1,1
420,WEST 47TH STREET ,3D,10036,1,1
350,WEST 42ND STREET ,38G,10036,2,2
325,WEST 45TH STREET ,806,10036,0,1
635,WEST 42ND STREET ,16N,10036,1,1
406,WEST 47TH STREET ,4A,10036,0,1
347,WEST 44TH STREET  FRNT,1F,10036,1,1
349,WEST 44TH STREET ,4FW,10036,0,1
635,WEST 42ND STREET ,16K,10036,1,1
505,WEST 47TH STREET REET 1BS,1BS,10036,0,1
393,WEST 49TH STREET REET,#4C,10019,1,1
464,WEST 44TH STREET ,7C,10036,2,2
350,WEST 42ND STREET ,14C,10036,1,1
350,WEST 42ND STREET ,5H,10036,0,1
500,WEST 43RD STREET ,3K,10036,2,2
393,WEST 49TH STREET ,2W,10019,0,1
436,WEST 47TH STREET ,5,10036,1,5
464,WEST 44TH STREET ,3A,10036,1,1
500,WEST 43RD STREET ,38B,10036,1,1
350,WEST 42ND STREET ,24H,10036,0,1
393,WEST 49TH STREET ,4I,10019,0,1
411,WEST 44TH STREET,,10036,2,1
460,WEST 42ND STREET ,PH4C,10036,3,3
460,WEST 42ND STREET ,PH4B,10036,2,3
460,WEST 42ND STREET ,58F,10036,1,2
349,WEST 44TH STREET ,2RE,10036,1,1
350,WEST 50TH STREET ,15F,10019,2,2
350,WEST 42ND STREET ,44B,10036,2,2
529,WEST 42ND STREET ,1A,10036,1,1
350,WEST 42ND STREET ,22F,10036,1,1
411,WEST 44TH STREET ,12,10036,1,1
350,WEST 42ND STREET ,55D,10036,2,2
464,WEST 44TH STREET ,2A,10036,1,1
635,WEST 42ND STREET ,18E,10036,1,1
350,WEST 50TH STREET ,5HH,10019,0,1
350,WEST 50TH STREET ,4BB,10019,0,1
635,WEST 42ND STREET ,24H,10036,2,1
534,WEST 42ND STREET ,3,10036,1,1
350,WEST 42ND STREET ,21F,10036,1,1
521,WEST 47TH STREET ,PH4C,10036,1,1
325,WEST 45TH STREET ,518,10036,1,1
500,WEST 43RD STREET ,40A,10036,2,3
393,WEST 49TH STREET ,3P,10019,0,1
635,WEST 42ND STREET ,28K,10036,6,6
635,WEST 42ND STREET ,21N,10036,4,4
454,WEST 46TH STREET ,1DN,10036,0,1
540,WEST 49TH STREET ,601N,10019,2,2
393,WEST 49TH STREET ,3B,10019,1,1
420,WEST 47TH STREET ,1D,10036,0,1
529,WEST 42ND STREET ,4G,10036,1,1
461,WEST 44TH STREET ,1E,10036,1,1
540,WEST 49TH STREET ,206S,10019,1,1
350,WEST 50TH STREET ,3LL,10019,1,1
635,WEST 42ND STREET ,42F,10036,2,2
540,WEST 49TH STREET ,108S,10019,2,2
521,WEST 47TH STREET ,PH4D,10036,3,4
646,9TH AVENUE ,3RS,10036,0,1
460,WEST 42ND STREET ,53J,10036,2,2
540,WEST 49TH STREET ,410N,10019,0,1
635,WEST 42ND STREET ,45D,10036,2,2
500,WEST 43RD STREET ,40B,10036,1,1
325,WEST 45TH STREET ,705,10036,2,1
635,WEST 42ND STREET ,32D,10036,2,2
505,WEST 43RD STREET ,6G,10036,2,2
505,WEST 43RD STREET ,11H,10036,3,3
505,WEST 43RD STREET ,7A,10036,1,1
505,WEST 43RD STREET ,11C,10036,2,2
505,WEST 43RD STREET ,7B,10036,1,1
505,WEST 43RD STREET ,10H,10036,3,3
505,WEST 43RD STREET ,7H,10036,2,2
505,WEST 43RD STREET ,5L,10036,1,1
505,WEST 43RD STREET ,PHH,10036,3,4
505,WEST 43RD STREET ,7S,10036,0,1
350,WEST 50TH STREET ,5MM,10019,0,1
393,WEST 49TH STREET ,4OO,10019,0,1
353,WEST 47TH STREET ,4FE,10036,1,1
393,WEST 49TH STREET ,4EE,10019,0,1
540,WEST 49TH STREET ,508S,10019,2,2
426,WEST 46TH STREET ,4D,10036,0,1
350,WEST 50TH STREET ,12D,10019,1,1
500,WEST 43RD STREET ,27C,10036,1,1
350,WEST 42ND STREET ,11L,10036,2,2
325,WEST 45TH STREET ,316,10036,2,1
393,WEST 49TH STREET ,2I,10019,0,1
446,WEST 47TH STREET ,PHA,10036,2,2
505,WEST 47TH STREET ,5BN,10036,2,2
635,WEST 42ND STREET ,4F,10036,1,1
350,WEST 42ND STREET ,10K,10036,1,1
635,WEST 42ND STREET ,29J,10036,2,2
464,WEST 44TH STREET ,4J,10036,1,1
350,WEST 42ND STREET ,7A,10036,1,1
349,WEST 44TH STREET ,3FE,10036,1,1
500,WEST 43RD STREET ,3J,10036,1,1
443,WEST 44TH STREET,,10036,7,5
460,WEST 42ND STREET ,53N,10036,2,3
464,WEST 44TH STREET ,4G,10036,1,1
540,WEST 49TH STREET ,CY4S,10019,1,1
325,WEST 45TH STREET ,712,10036,1,1
411,WEST 44TH STREET ,21,10036,1,1
505,WEST 43RD STREET ,8J,10036,3,3
350,WEST 42ND STREET ,31E,10036,1,1
351,WEST 46TH STREET ,3S,10036,0,1
350,WEST 50TH STREET ,17G,10019,1,1
350,WEST 42ND STREET ,24I,10036,0,1
350,WEST 42ND STREET ,58C,10036,2,2
350,WEST 50TH STREET ,4Z1,10019,0,1
635,WEST 42ND STREET ,3B,10036,1,1
500,WEST 43RD STREET ,17D,10036,0,1
540,WEST 49TH STREET ,610N,10019,0,1
500,WEST 43RD STREET ,4B,10036,0,1
350,WEST 50TH STREET ,3BB,10019,0,1
393,WEST 49TH STREET ,2KK,10019,0,1
350,WEST 42ND STREET ,23J,10036,0,1
635,WEST 42ND STREET ,12C,10036,2,1
635,WEST 42ND STREET ,7B,10036,1,1
350,WEST 50TH STREET ,4JJ,10019,0,1
460,WEST 42ND STREET ,54K,10036,2,3
454,WEST 46TH STREET ,1BN,10036,2,2
350,WEST 42ND STREET ,19K,10036,1,1
461,WEST 44TH STREET ,1A/2G,10036,2,2
517,WEST 46TH STREET ,PH701,10036,2,2
635,WEST 42ND STREET ,40F,10036,2,2
635,WEST 42ND STREET ,5N,10036,1,1
520,WEST 50TH STREET ,C1,10019,1,1
464,WEST 44TH STREET ,6D,10036,1,1
350,WEST 42ND STREET ,4E,10036,2,2
350,WEST 42ND STREET ,54A,10036,1,1
316,WEST 47TH STREET ,3RW,10036,1,1
350,WEST 42ND STREET ,25K,10036,1,1
540,WEST 49TH STREET ,403N,10019,2,2
635,WEST 42ND STREET ,16G,10036,2,1
464,WEST 44TH STREET ,3D,10036,1,1
406,WEST 46TH STREET ,4B,10036,1,1
635,WEST 42ND STREET ,17N,10036,1,1
325,WEST 45TH STREET ,509,10036,1,1
635,WEST 42ND STREET ,32F,10036,3,2
406,WEST 46TH STREET ,3A,10036,2,1
457,WEST 43RD STREET ,5F,10036,2,1
522,WEST 50TH STREET ,A2,10019,1,1
325,WEST 45TH STREET ,208,10036,1,1
635,WEST 42ND STREET ,8D,10036,2,1
436,WEST 47TH STREET ,4B,10036,2,1
500,WEST 43RD STREET ,16G,10036,0,1
635,WEST 42ND STREET ,11M,10036,1,1
436,WEST 47TH STREET ,5APTS,10036,1,5
461,WEST 44TH STREET ,5F,10036,0,1
460,WEST 42ND STREET ,57F,10036,1,2
460,WEST 42ND STREET ,PH3C,10036,3,3
460,WEST 42ND STREET ,56N,10036,1,2
460,WEST 42ND STREET ,57B,10036,2,2
460,WEST 42ND STREET ,56M,10036,1,2
635,WEST 42ND STREET ,44F,10036,2,2
635,WEST 42ND STREET ,19N,10036,1,1
635,WEST 42ND STREET REET 15J,15J,10036,1,1
635,WEST 42ND STREET ,32K,10036,3,2
635,WEST 42ND STREET ,2L,10036,3,3
635,WEST 42ND STREET ,21A,10036,3,3
500,WEST 43RD STREET ,35A,10036,2,2
350,WEST 50TH STREET ,24A,10019,0,1
516,WEST 47TH STREET ,S1A,10036,1,1
350,WEST 42ND STREET ,52A,10036,1,1
635,WEST 42ND STREET ,9L,10036,1,1
393,WEST 49TH STREET ,3MM,10019,0,1
500,WEST 43RD STREET ,19H,10036,1,1
505,WEST 47TH STREET REET 2CS,2CS,10036,1,1
516,WEST 47TH STREET ,S5H,10036,2,2
350,WEST 42ND STREET ,53A,10036,1,1
516,WEST 47TH STREET ,S1E,10036,1,1
350,WEST 42ND STREET ,19B,10036,1,1
516,WEST 47TH STREET ,S3B,10036,2,2
500,WEST 43RD STREET ,19J,10036,1,1
350,WEST 42ND STREET ,53G,10036,2,2
350,WEST 50TH STREET ,4B,10019,1,1
325,WEST 45TH STREET ,203,10036,0,1
393,WEST 49TH STREET ,2II,10019,1,1
350,WEST 50TH STREET ,18DE,10019,3,3
635,WEST 42ND STREET ,23C,10036,1,1
411,WEST 44TH STREET ,30,10036,3,2
350,WEST 50TH STREET ,2OO,10019,0,1
529,WEST 42ND STREET ,3H,10036,1,1
325,WEST 45TH STREET ,909,10036,1,1
350,WEST 50TH STREET ,29E,10019,2,2
635,WEST 42ND STREET ,11F,10036,1,1
411,WEST 44TH STREET ,23,10036,2,1
461,WEST 44TH STREET ,6B,10036,0,1
350,WEST 42ND STREET ,36A,10036,1,1
460,WEST 42ND STREET ,55A,10036,1,1
505,WEST 47TH STREET ,1GS,10036,2,2
406,WEST 46TH STREET ,3B,10036,2,1
505,WEST 47TH STREET ,3F,10036,1,1
353,WEST 47TH STREET ,2R,10036,2,1
715,9TH AVENUE ,3RN,10019,1,1
529,WEST 42ND STREET ,9R,10036,2,1
350,WEST 50TH STREET ,29A,10019,0,1
635,WEST 42ND STREET ,37B,10036,2,2
406,WEST 47TH STREET ,1C,10036,1,1
323,WEST 43RD STREET ,2FW,10036,1,1
350,WEST 50TH STREET ,21C,10019,1,1
517,WEST 46TH STREET ,204,10036,1,1
350,WEST 50TH STREET ,PH3C,10019,2,3
517,WEST 46TH STREET,,10036,2,2
411,WEST 44TH STREET ,17,10036,2,1
635,WEST 42ND STREET ,21D,10036,1,1
517,WEST 46TH STREET ,206,10036,1,1
325,WEST 45TH STREET ,217,10036,0,1
350,WEST 42ND STREET ,21E,10036,1,1
505,WEST 47TH STREET ,4BN,10036,2,2
505,WEST 47TH STREET REET 6HS,6HS,10036,1,1
460,WEST 42ND STREET ,54L,10036,1,1
635,WEST 42ND STREET ,42E,10036,2,2
635,WEST 42ND STREET,,10036,1,1
454,WEST 46TH STREET ,6AES,10036,3,3
350,WEST 50TH STREET ,3V,10019,1,1
350,WEST 50TH STREET ,20A,10019,0,1
529,WEST 42ND STREET ,5F,10036,1,1
411,WEST 44TH STREET ,31,10036,2,1
516,WEST 47TH STREET ,N4A,10036,2,2
500,WEST 43RD STREET ,31D,10036,2,2
350,WEST 42ND STREET ,25G,10036,2,2
635,WEST 42ND STREET ,7D,10036,1,1
318,WEST 47TH STREET,,10036,3,2
350,WEST 50TH STREET ,2ZZ,10019,1,1
650,9TH AVENUE ,2S,10036,4,2
516,WEST 47TH STREET ,S1G,10036,2,2
424,WEST 49TH STREET ,5B,10019,1,1
350,WEST 42ND STREET ,47D,10036,2,2
635,WEST 42ND STREET REET 15E,15E,10036,1,1
500,WEST 43RD STREET ,18B,10036,2,2
393,WEST 49TH STREET ,6J,10019,0,1
500,WEST 43RD STREET ,23D,10036,0,1
406,WEST 46TH STREET ,4C,10036,2,1
446,WEST 47TH STREET ,1E,10036,2,2
540,WEST 49TH STREET ,507S,10019,1,1
635,WEST 42ND STREET ,3C,10036,1,1
516,WEST 47TH STREET ,N3G,10036,2,2
454,WEST 50TH STREET ,1F,10019,0,1
350,WEST 50TH STREET ,6I,10019,0,1
635,WEST 42ND STREET ,10D,10036,1,1
464,WEST 44TH STREET ,2B,10036,1,1
635,WEST 42ND STREET ,20F,10036,1,1
354,WEST 48TH STREET ,2FE,10036,1,1
552,WEST 43RD STREET ,2B,10036,2,2
350,WEST 50TH STREET ,20I,10019,1,1
529,WEST 42ND STREET ,8N,10036,1,1
393,WEST 49TH,#1E,10019,1,1
350,WEST 42ND STREET ,34F,10036,1,1
516,WEST 47TH STREET ,N7C,10036,0,1
635,WEST 42ND STREET ,3H,10036,1,1
635,WEST 42ND STREET ,PHF,10036,2,2
325,WEST 45TH STREET ,701,10036,1,1
635,WEST 42ND STREET ,8C,10036,1,1
350,WEST 50TH STREET ,17D,10019,1,1
350,WEST 42ND STREET ,38A,10036,1,1
350,WEST 42ND STREET ,19H,10036,0,1
635,WEST 42ND STREET ,9F,10036,1,1
393,WEST 49TH STREET ,3DD,10019,0,1
349,WEST 44TH STREET ,5FE,10036,1,1
454,WEST 46TH STREET ,2BS,10036,2,1
635,WEST 42ND STREET REET 32E,32E,10036,2,2
350,WEST 42ND STREET ,14G,10036,2,2
635,WEST 42ND STREET ,44G,10036,1,1
635,WEST 42ND STREET ,19H,10036,1,1
350,WEST 42ND STREET,,10016,1,1
344,WEST 49TH STREET ,3F,10019,2,2
347,WEST 44TH STREET ,1RW,10036,1,1
540,WEST 49TH STREET  PENTHOUSE,3N,10019,2,2
