Address,latitude,longitude
"60 SUTTON PL S, New York, NY",40.7553429,-73.9627752
"411 E 57TH STREET, New York, NY",40.758033,-73.9624118
"400 EAST59TH ST., New York, NY",40.7593483,-73.9617192
"240 EAST 41ST STREET, New York, NY",40.7493357,-73.9735471
"303 E 43 STREET, New York, NY",40.750593,-73.9712061
"323-333 EAST 45TH STREET, New York, NY",40.7514318,-73.9694953
"301 EAST 45TH, New York, NY",40.7517836,-73.9703575
"865 UNITED NATIONS PLAZA, New York, NY",40.7530177,-73.9671004
"351 EAST 51 STREET, New York, NY",40.7548258,-73.966124
"320 EAST 54TH ST, New York, NY",40.7568011,-73.9658809
"330 EAST 57TH STREET, New York, NY",40.7587651,-73.9642625
"400 EAST 51 STREET, New York, NY",40.754198,-73.9655694
"420 EAST 58TH, New York, NY",40.7584225,-73.961721
"211 EAST 53RD, New York, NY",40.7575405,-73.96836
"319 E 50 STREET, New York, NY",40.7547111,-73.9675438
"349 WEST 44TH STREET, New York, NY",40.7596474,-73.9908993
"354 WEST 48TH STREET, New York, NY",40.7619023,-73.9893163
"343 WEST 47TH STREET, New York, NY",40.7613272,-73.989225
"125 WEST 56TH STREET, New York, NY",40.7643761,-73.9789387
"180 WEST 58 STREET, New York, NY",40.7658893,-73.9793758
"152 WEST 58TH, New York, NY",40.7656333,-73.9786497
"325 WEST 52 STREET, New York, NY",40.7641121,-73.9862772
"310 WEST 55TH, New York, NY",40.7655579,-73.9846185
"346 WEST 56 STREET, New York, NY",40.7667517,-73.9854774
"352 WEST 56TH STREET, New York, NY",40.7669744,-73.9857634
"342 WEST 56 STREET, New York, NY",40.7666821,-73.9853674
"135 WEST 52, New York, NY",40.7619422,-73.9809365
"157 WEST 57TH ST, New York, NY",40.7654184,-73.9791558
"247 WEST 46 ST, New York, NY",40.7597213,-73.9874837
"220 CENTRAL PARK SOUTH, New York, NY",40.7671773,-73.980294
"365 WEST 49TH STREET, New York, NY",40.7626651,-73.9884897
"393 WEST 49 STREET, New York, NY",40.7628326,-73.9889523
"350 WEST 50TH ST, New York, NY",40.7629007,-73.9881369
"871 8TH AVENUE, New York, NY",40.7637343,-73.985334
"350 WEST 57TH, New York, NY",40.767514,-73.9852421
"301 WEST 57TH, New York, NY",40.7670265,-73.9831799
"66-70 WEST 45TH STREET, New York, NY",40.7562933,-73.9821296
"18 WEST 48 ST, New York, NY",40.7574596,-73.9793586
"ONE CENTRAL PARK SOUTH, New York, NY",40.7647578,-73.9765408
"828 7 AVENUE, New York, NY",40.7632522,-73.9818986
"200 CLAREMONT AVE, New York, NY",40.8151828,-73.95973
"31 TIEMANN PLACE, New York, NY",40.815472,-73.959071
"156-158 EAST 36TH STREET, New York, NY",40.7471502,-73.9777974
"219 EAST 31 STREET, New York, NY",40.7435898,-73.9785215
"138 EAST 30TH STREET, New York, NY",40.743459,-73.981166
"115 EAST 35TH STREET, New York, NY",40.7475513,-73.9798969
"124 EAST 36TH STREET, New York, NY",40.747677,-73.9792197
"121 EAST 38TH STREET, New York, NY",40.749296,-73.978187
"222 EAST 31ST STREET, New York, NY",40.7432755,-73.9786133
"205 EAST 31ST STREET, New York, NY",40.743755,-73.978891
"145 EAST 29 STREET, New York, NY",40.7430218,-73.9809669
"133-135 EAST 30TH STREET, New York, NY",40.7438318,-73.9809668
"139 EAST 33RD, New York, NY",40.745995,-73.9803447
"166 E 35 STREET, New York, NY",40.74635,-73.978043
"264 LEXINGTON AVE, New York, NY",40.7474906,-73.9792656
"137 EAST36TH STREET, New York, NY",40.747797,-73.9784399
"273 LEXINGTON AVENUE, New York, NY",40.747759,-73.978377
"215 EAST 29TH STREET, New York, NY",40.7423945,-73.9795419
"211 EAST 35TH, New York, NY",40.746313,-73.9768415
"139 EAST 36TH STREET, New York, NY",40.7476486,-73.9782103
"31 EAST 28 ST, New York, NY",40.7439109,-73.9848165
"43-45 EAST 30TH STREET, New York, NY",40.7449905,-73.9836041
"35 EAST 38TH ST, New York, NY",40.7500871,-73.9800259
"145 LEXINGTON AVENUE, New York, NY",40.7433898,-73.9816556
"157 E 32 ST, New York, NY",40.7449911,-73.9794712
"556 THIRD AVENUE, New York, NY",40.7475953,-73.9771396
"225 EAST 34 STREET, New York, NY",40.7453897,-73.976693
"225 EAST 34TH ST, New York, NY",40.7453897,-73.976693
"425 MAIN STREET, New York, NY",40.7586628,-73.9530929
"575 MAIN STREET, New York, NY",40.762588,-73.9496091
"53 WOOSTER STREET, New York, NY",40.7228698,-74.0024885
"15 VANDAM STREET, New York, NY",40.7265315,-74.0043743
"145 SULLIVAN STREET, New York, NY",40.7270036,-74.0016423
"463 BROOME, New York, NY",40.7222018,-74.0013444
"100 GREENE STREET, New York, NY",40.7242423,-73.9997654
"118 SULLIVAN STREET, New York, NY",40.7262009,-74.0028594
"21 CHARLTON STREET, New York, NY",40.72717,-74.0041792
"138 GRAND STREET, New York, NY",40.7203797,-73.9994864
"134 GRAND STREET, New York, NY",40.7204887,-73.9996725
"66 GRAND STREET, New York, NY",40.7222946,-74.0030889
"70 GRAND STREET, New York, NY",40.7221235,-74.0030848
"66 CROSBY STREET, New York, NY",40.7224088,-73.9983729
"132 GREENE STREET, New York, NY",40.7254447,-73.998707
"465 WEST BROADWAY, New York, NY",40.7263606,-74.000036
"15-17 GREENE STREET, New York, NY",40.7210605,-74.0030007
"14 WOOSTER STREET, New York, NY",40.7213603,-74.0032077
"345 WEST BROADWAY, New York, NY",40.7225936,-74.0032823
"114 SPRING STREET, New York, NY",40.7234483,-74.0000589
"80-82 GREENE STREET, New York, NY",40.7234525,-74.0003442
"480 BROOME STREET, New York, NY",40.7229246,-74.0019187
"101 WOOSTER STREET, New York, NY",40.7246448,-74.0009589
"123 PRINCE STREET, New York, NY",40.7253925,-73.9998345
"533 CANAL STREET, New York, NY",40.7252556,-74.0096766
"20 RENWICK STREET, New York, NY",40.7248899,-74.0083224
"7 WOOSTER STREET, New York, NY",40.7213569,-74.0037588
"425 CROSBY STREET, New York, NY",40.7226644,-73.9979806
"473 BROADWAY, New York, NY",40.7215348,-74.0008623
"465 BROOME STREET, New York, NY",40.722277,-74.001439
"114 GREENE STREET, New York, NY",40.7247485,-73.9993166
"116 WOOSTER STREET, New York, NY",40.7248718,-74.0002474
"149 WOOSTER STREET, New York, NY",40.726256,-73.999685
"497 GREENWICH STREET, New York, NY",40.7253676,-74.0090517
"22 RENWICK, New York, NY",40.7249832,-74.0082994
"104 CHARLTON STREET, New York, NY",40.7272004,-74.0082765
"11 MERCER STREET, New York, NY",40.7205906,-74.0023387
"72 MERCER STREET, New York, NY",40.7224443,-74.0000589
"129 GREENE STREET, New York, NY",40.725655,-73.99912
"150 WOOSTER STREET, New York, NY",40.7260095,-73.9992836
"460 WEST BROADWAY, New York, NY",40.7263649,-74.0007476
"300 SPRING ST, New York, NY",40.7257261,-74.0079551
"66 FRANKFORT, New York, NY",40.7095977,-74.0036063
"140 NASSAU, New York, NY",40.7111925,-74.0062163
"115 NASSAU, New York, NY",40.7110232,-74.0071252
"150 READE STREET, New York, NY",40.7167854,-74.010258
"27A HARRISON, New York, NY",40.718659,-74.01079
"431 WASHINGTON STREET, New York, NY",40.7231114,-74.0101472
"162 CHAMBERS STREET, New York, NY",40.7158496,-74.01048
"86 THOMAS STREET, New York, NY",40.7171339,-74.0086047
"1 WORTH STREET, New York, NY",40.7182404,-74.0085368
"55 NORTH MOORE, New York, NY",40.7202406,-74.0091322
"34-36 N. MOORE STREET, New York, NY",40.7196756,-74.007828
"14 HARRISON STREET, New York, NY",40.7189317,-74.0096078
"178 FRANKLIN STREET, New York, NY",40.7195557,-74.0093399
"156 FRANKLIN STREET, New York, NY",40.7194378,-74.008001
"150 FRANKLIN STREET, New York, NY",40.7192976,-74.0076804
"68 LAIGHT STREET, New York, NY",40.7222622,-74.0100626
"34 LAIGHT STREET, New York, NY",40.7222196,-74.0073272
"250 SOUTH END AVE, New York, NY",40.709846,-74.016115
"225 RECTOR PL, New York, NY",40.7093441,-74.016035
"212 WARREN, New York, NY",40.7173057,-74.0158119
"71 MURRAY STREET, New York, NY",40.714698,-74.0104859
"111 MURRAY STREET, New York, NY",40.7152776,-74.0127853
"99-101 WARREN STREET, New York, NY",40.7158065,-74.0118201
"140 FRANKLIN STREET, New York, NY",40.7193658,-74.0072206
"25 NORTH MOORE ST, New York, NY",40.7199482,-74.0071058
"35 NORTH MOORE STREET, New York, NY",40.7200779,-74.0077964
"15 HUBERT STREET, New York, NY",40.7213335,-74.0094626
"62 VESTRY STREET, New York, NY",40.7230417,-74.0108566
"70 VESTRY STREET, New York, NY",40.7230694,-74.0112398
"168 DUANE STREET, New York, NY",40.7168463,-74.0095692
"25 LEONARD STREET, New York, NY",40.7187032,-74.0074501
"13 HARRISON STREET, New York, NY",40.718538,-74.009773
"152 FRANKLIN STREET, New York, NY",40.7194183,-74.0078633
"42 WHITE STREET, New York, NY",40.7188299,-74.004228
"44 LISPENARD, New York, NY",40.719575,-74.0035087
"19 BEACH STREET, New York, NY",40.7204156,-74.0063735
"403 GREENWICH STREET, New York, NY",40.7209915,-74.0096592
"138 READE STREET, New York, NY",40.7166035,-74.0096954
"18 DESBROSSES STREET, New York, NY",40.7235027,-74.0090983
"11 JAY STREET, New York, NY",40.7181979,-74.0096078
"12 HARRISON STREET, New York, NY",40.7189187,-74.009516
"47 EAST 63RD STREET, New York, NY",40.76583,-73.968368
"7 EAST 67TH STREET, New York, NY",40.7691535,-73.9684677
"16 EAST 69TH STREET, New York, NY",40.76984,-73.967443
"4 EAST 74TH STREET, New York, NY",40.7733775,-73.9656279
"16 EAST 78TH STREET, New York, NY",40.77575,-73.963414
"110 EAST 64TH STREET, New York, NY",40.7656149,-73.967099
"174 EAST 64 ST, New York, NY",40.7649102,-73.9652659
"143 EAST 63RD STREET, New York, NY",40.764742,-73.965777
"172 EAST 71ST STREET, New York, NY",40.7691364,-73.9618095
"154 EAST 74TH STREET, New York, NY",40.7714156,-73.960906
"110 EAST 76TH STREET, New York, NY",40.773251,-73.961522
"230 EAST 68TH STREET, New York, NY",40.7665813,-73.9615029
"238 EAST 68TH STREET, New York, NY",40.7664715,-73.9612733
"233 EAST 78TH STREET, New York, NY",40.7732916,-73.9565381
"144-146 EAST 65TH STREET, New York, NY",40.7654507,-73.9647803
"116 EAST 73RD STREET, New York, NY",40.7713328,-73.9627656
"218 EAST 61ST STREET, New York, NY",40.7623185,-73.9649418
"324 EAST 69TH STREET, New York, NY",40.766362,-73.959103
"334 EAST 69TH STREET, New York, NY",40.7662487,-73.9588489
"343 EAST 78TH STREET, New York, NY",40.7722164,-73.9539627
"417 EAST 78TH STREET, New York, NY",40.7713591,-73.952032
"44 EAST65TH ST., New York, NY",40.7668419,-73.968092
"19 EAST 73RD STREET, New York, NY",40.7728688,-73.9653065
"213 EAST 71ST STREET, New York, NY",40.7688557,-73.9601689
"680 MADISON AVENUE, New York, NY",40.7651975,-73.9705655
"680 MADISON AVE, New York, NY",40.7651975,-73.9705655
"810 FIFTH AVENUE, New York, NY",40.766139,-73.971223
"30 EAST 65, New York, NY",40.7669885,-73.9684409
"27 EAST 65 STREET, New York, NY",40.7673406,-73.9683647
"1 EAST 66TH STREET COO, New York, NY",40.7649324,-73.9606753
"1 EAST 66 STREET, New York, NY",40.7685235,-73.9692691
"640 PARK AVENUE, New York, NY",40.7675817,-73.966802
"860 FIFTH AVE, New York, NY",40.7694918,-73.9687464
"875 5TH AVENUE, New York, NY",40.7701916,-73.9682413
"730 PARK AVENUE, New York, NY",40.7704689,-73.9648588
"730 PARK AVE, New York, NY",40.7704689,-73.9648588
"5 EAST 71ST STREET, New York, NY",40.7713956,-73.9660326
"11 EAST 73 STREET, New York, NY",40.7729851,-73.965582
"933 FIFTH AVENUE, New York, NY",40.7739656,-73.965665
"51 EAST 78TH STREET, New York, NY",40.7755338,-73.9618291
"66 EAST 79 STREET, New York, NY",40.7756749,-73.9614914
"167 EAST 61, New York, NY",40.7631868,-73.9657847
"555 PARK AVENUE, New York, NY",40.7644635,-73.9680365
"635 PARK AVENUE, New York, NY",40.7670345,-73.9664935
"899 LEXINGTON AVENUE, New York, NY",40.7670193,-73.9644268
"130 EAST 67TH, New York, NY",40.7669938,-73.9643263
"131 EAST 66TH, New York, NY",40.7666471,-73.9646018
"130 EAST 67 STREET, New York, NY",40.7669938,-73.9643263
"115 E 67TH, New York, NY",40.7677553,-73.9653326
"129 EAST 69 STREET, New York, NY",40.7687653,-73.9638365
"1230 3 AVENUE, New York, NY",40.7693291,-73.9612597
"160 EAST 72ND STREET, New York, NY",40.7700046,-73.9617281
"785 PARK AVE, New York, NY",40.7718461,-73.9629838
"168 EAST 74 STREET, New York, NY",40.7712135,-73.9603664
"150 EAST 77TH, New York, NY",40.773334,-73.959646
"863 PARK AVENUE, New York, NY",40.7743355,-73.9610999
"205 EAST 63RD, New York, NY",40.7640501,-73.964336
"1071 THIRD AVENUE, New York, NY",40.764113,-73.9642924
"205 EAST 63RD ST., New York, NY",40.7640501,-73.964336
"220 EAST 73 STREET, New York, NY",40.7697297,-73.9590126
"215 EAST 73 STREET, New York, NY",40.7701914,-73.9590118
"225 EAST 73 STREET, New York, NY",40.770077,-73.958667
"225 EAST74TH STREET, New York, NY",40.7706605,-73.9580748
"207 EAST 74 STREET, New York, NY",40.7708932,-73.9586258
"301 EAST 62 STREET, New York, NY",40.7624212,-73.9625338
"301 E 63RD STREET, New York, NY",40.7631466,-73.9622114
"315 EAST65TH STREET, New York, NY",40.764197,-73.960624
"345 EAST 69, New York, NY",40.7661653,-73.957714
"311 EAST 71 STREET, New York, NY",40.7679287,-73.9578868
"370 EAST 72ND STREET, New York, NY",40.7677196,-73.9563274
"360 E 72ND STREET, New York, NY",40.767784,-73.956509
"353 E 72 STREET, New York, NY",40.768308,-73.956458
"370 EAST76TH STREET, New York, NY",40.7704513,-73.9548752
"350 EAST77TH STREET, New York, NY",40.771122,-73.954409
"330 EAST 79 STREET, New York, NY",40.7726182,-73.9539397
"435 EAST 65 STREET, New York, NY",40.7628525,-73.9574339
"444 EAST 75 STREET, New York, NY",40.7686692,-73.9527508
"430 EAST 77TH STREET, New York, NY",40.7702956,-73.9522846
"440 EAST 79 STREET, New York, NY",40.7715364,-73.9513203
"18 EAST 63 STREET, New York, NY",40.766111,-73.97022
"12 EAST 64 STREET, New York, NY",40.766875,-73.970086
"410 EAST 73RD STREET, New York, NY",40.7679929,-73.954852
"520 PARK AVENUE, New York, NY",40.7639511,-73.9697422
"52 EAST 72ND STREET, New York, NY",40.7710833,-73.9643245
"32 EAST 76TH STREET, New York, NY",40.774064,-73.963264
"32 EAST 76TH ST, New York, NY",40.774064,-73.963264
"157 EAST 72 STREET, New York, NY",40.7702318,-73.9610161
"188 EAST 76 STREET, New York, NY",40.7724026,-73.9592035
"177 EAST 77TH, New York, NY",40.7733581,-73.9586221
"210 EAST 65TH STREET, New York, NY",40.7648816,-73.9634976
"220 E 65 STREET, New York, NY",40.7644847,-73.9624624
"200 EAST 66TH ST., New York, NY",40.7654964,-73.9631442
"350 EAST 62 STREET, New York, NY",40.7615278,-73.9611465
"340 EAST 64TH, New York, NY",40.7628042,-73.9603412
"340 EAST 64TH ST., New York, NY",40.7628042,-73.9603412
"304 EAST 65, New York, NY",40.7640326,-73.9614858
"330 EAST 75TH ST, New York, NY",40.7697707,-73.9549916
"400 EAST 67, New York, NY",40.7643329,-73.9582013
"404 EAST 79 STREET, New York, NY",40.7719586,-73.952317
"45 EAST 66TH STREET, New York, NY",40.7679332,-73.9678259
"20 E 68TH, New York, NY",40.7691961,-73.9677084
"30 EAST 71ST STREET, New York, NY",40.7705818,-73.9656929
"1160 3RD AVENUE, New York, NY",40.7671346,-73.9629075
"233 EAST70 STREET, New York, NY",40.7678195,-73.9594251
"301 E 69TH STREET, New York, NY",40.766825,-73.959278
"300 EAST71ST STREET, New York, NY",40.7678083,-73.9585353
"401 E 74TH STREET, New York, NY",40.7689716,-73.9543069
"401 EAST74TH STREET, New York, NY",40.7689716,-73.9543069
"63 EAST 82ND STREET, New York, NY",40.7780999,-73.959758
"46 EAST 83 STREET, New York, NY",40.778529,-73.959951
"69 EAST 91ST STREET, New York, NY",40.7838087,-73.9554186
"14 EAST 93RD STREET, New York, NY",40.7853985,-73.9562911
"115 EAST 79TH STREET, New York, NY",40.7756212,-73.9596891
"113 EAST 79TH STREET, New York, NY",40.775608,-73.959682
"134 EAST 92ND STREET, New York, NY",40.783282,-73.953264
"129 EAST 94TH STREET, New York, NY",40.784959,-73.9523879
"307 EAST 87TH STREET, New York, NY",40.7784556,-73.950597
"427 EAST 85TH STREET, New York, NY",40.775807,-73.9485879
"1632 YORK AVENUE, New York, NY",40.7756602,-73.9469462
"524 EAST 89TH STREET, New York, NY",40.7772586,-73.9447278
"133 EAST 94TH STREET, New York, NY",40.7849074,-73.9522961
"1630 YORK AVENUE, New York, NY",40.7756564,-73.9470137
"14 HENDERSON, New York, NY",40.7754425,-73.944865
"337 EAST 82ND STREET, New York, NY",40.7748442,-73.9521239
"433 EAST 85TH STREET, New York, NY",40.7757696,-73.9483928
"505 EAST 84TH STREET, New York, NY",40.7745395,-73.9474743
"1624 YORK AVENUE, New York, NY",40.7755344,-73.9471056
"175 EAST 94TH STREET, New York, NY",40.78435,-73.950766
"152 EAST 83 STREET, New York, NY",40.777093,-73.956552
"210 EAST 88, New York, NY",40.7795895,-73.9523994
"340 E 83RD STREET, New York, NY",40.7749646,-73.9513432
"313 EAST 84TH STREET, New York, NY",40.776438,-73.951806
"343 EAST 92 STREET, New York, NY",40.7810688,-73.9470725
"328 E 94TH STREET, New York, NY",40.7821817,-73.9466937
"448 E 84 STREET, New York, NY",40.7746678,-73.9487831
"448 EAST 84 STREET, New York, NY",40.7746678,-73.9487831
"512 EAST 83 STREET, New York, NY",40.7734004,-73.9479073
"531 E 83RD STREET, New York, NY",40.773461,-73.9468085
"505 EAST 83RD STREET, New York, NY",40.7738894,-73.9478532
"48 EAST 83RD STREET, New York, NY",40.778671,-73.9599257
"61 EAST 82ND STREET, New York, NY",40.778129,-73.9598269
"334 EAST 83RD STREET, New York, NY",40.7750744,-73.9515728
"421 EAST 84TH STREET, New York, NY",40.775351,-73.949239
"79 EAST 79TH STREET, New York, NY",40.7761383,-73.9609884
"21 EAST 79TH STREET, New York, NY",40.776776,-73.962465
"17 EAST 80TH STREET, New York, NY",40.7773761,-73.962082
"1001 5TH AVENUE, New York, NY",40.7786406,-73.962272
"1010 5TH AVENUE, New York, NY",40.779186,-73.9617669
"1016 5TH AVENUE, New York, NY",40.7793023,-73.9615353
"1025 FIFTH AVE, New York, NY",40.7797768,-73.9613471
"18-20 EAST 84TH STREET, New York, NY",40.7796824,-73.9603341
"1036 PARK AVE, New York, NY",40.7801478,-73.9576802
"1056 5TH AVENUE, New York, NY",40.7818966,-73.9599512
"1056 5 AVENUE, New York, NY",40.7818966,-73.9599512
"55 EAST 87 STREET, New York, NY",40.7813394,-73.9572439
"15 EAST 91 STREET, New York, NY",40.7843468,-73.9566929
"30 EAST 95, New York, NY",40.786448,-73.9549886
"70 EAST 96 STREET, New York, NY",40.786595,-73.953422
"178 EAST 80 STREET, New York, NY",40.7749992,-73.9574428
"151 EAST 79TH STREET, New York, NY",40.775111,-73.958515
"179 EAST 79 STREET, New York, NY",40.7746893,-73.9576173
"139 EAST 79 STREET, New York, NY",40.7752042,-73.9591354
"140 EAST 81 STREET, New York, NY",40.7760492,-73.9577296
"935 PARK AVE, New York, NY",40.7766732,-73.9592873
"122 EAST 82ND STREET, New York, NY",40.7769277,-73.9580934
"144 EAST 84 STREET, New York, NY",40.7779348,-73.9563276
"114 EAST 84 STREET, New York, NY",40.778278,-73.957393
"114 E 84 STREET, New York, NY",40.778278,-73.957393
"983 PARK AVE, New York, NY",40.7781265,-73.9579786
"1001 PARK AVE, New York, NY",40.7789265,-73.957772
"111 E 85TH STREET, New York, NY",40.7794706,-73.9567159
"161 EAST 88 STREET, New York, NY",40.780652,-73.9536849
"1103 PARK AVENUE, New York, NY",40.7820344,-73.955355
"108 EAST 91ST, New York, NY",40.7829242,-73.9544199
"166 EAST 92 STREET, New York, NY",40.7826871,-73.9519402
"150 EAST 93 STREET, New York, NY",40.7836666,-73.9522501
"130 EAST 94 STREET, New York, NY",40.7845463,-73.9525371
"181 EAST 93RD, New York, NY",40.7836531,-73.9512743
"1199 PARK AVE, New York, NY",40.7851736,-73.9527438
"239 E 79 STREET, New York, NY",40.7737882,-73.9551436
"201 EAST 83, New York, NY",40.7768266,-73.9550544
"201 EAST 83RD, New York, NY",40.7768266,-73.9550544
"200 E 84TH STREET, New York, NY",40.7772227,-73.9546737
"235 E 87TH, New York, NY",40.7790388,-73.9519172
"333 E 79 STREET, New York, NY",40.7728058,-73.9531348
"330 EAST 83 STREET, New York, NY",40.7751593,-73.9516081
"301 E 87TH STREET, New York, NY",40.7785894,-73.9507922
"333 EAST 91, New York, NY",40.7803429,-73.947266
"425 E 79TH STREET, New York, NY",40.7719983,-73.9511877
"435 EAST 85TH, New York, NY",40.7756936,-73.9481976
"415 EAST 85TH, New York, NY",40.776026,-73.9487716
"446 E 86 STREET, New York, NY",40.775866,-73.9475058
"444 EAST 86TH STRET, New York, NY",40.7759725,-73.9478532
"1645 YORK AVENUE, New York, NY",40.7766133,-73.9469348
"430 EAST 87, New York, NY",40.776848,-73.947747
"401 EAST 86, New York, NY",40.7768972,-73.9487946
"431 EAST 86TH STREET, New York, NY",40.7765973,-73.9479385
"425 EAST 86, New York, NY",40.7766354,-73.9481746
"403 EAST87TH STREET, New York, NY",40.7775743,-73.9482665
"417 EAST90TH STREET, New York, NY",40.7790902,-73.9463148
"501 EAST 79TH ST., New York, NY",40.7714272,-73.9500216
"501 EAST79TH ST., New York, NY",40.7714272,-73.9500216
"531 E 88TH, New York, NY",40.7766912,-73.9445009
"25 EAST END, New York, NY",40.7711688,-73.9471755
"65 EAST 79TH STREET, New York, NY",40.7762483,-73.9612503
"1049 5TH AVENUE, New York, NY",40.7810879,-73.9598154
"1281 MADISON AVENUE, New York, NY",40.7842007,-73.956073
"55 EAST 93RD, New York, NY",40.7852717,-73.954925
"1474 3RD AVENUE, New York, NY",40.7772338,-73.955499
"1474 3 AVENUE, New York, NY",40.7772338,-73.955499
"150 EAST 85TH, New York, NY",40.7785105,-73.9559544
"151 EAST 85TH STREET, New York, NY",40.7789524,-73.9558467
"1619 3RD AVENUE, New York, NY",40.781522,-73.9508722
"200 EAST 95TH STREET, New York, NY",40.7842824,-73.9495982
"301 EAST 79TH ST, New York, NY",40.7733414,-73.9544658
"350 E 82ND ST, New York, NY",40.7743326,-73.9519172
"350 EAST 82 STREET, New York, NY",40.7743326,-73.9519172
"350 E 82ND STR, New York, NY",40.7743326,-73.9519172
"360 EAST 88TH ST, New York, NY",40.7781672,-73.9489094
"389 E 89 ST, New York, NY",40.7791072,-73.9483299
"1760 2ND AVENUE, New York, NY",40.7813622,-73.9488635
"1760 SECOND AVE, New York, NY",40.7813622,-73.9488635
"300 E 95TH ST, New York, NY",40.7833517,-73.947394
"400 EAST 90 ST, New York, NY",40.7791831,-73.9472423
"320 EAST 82ND STREET, New York, NY",40.7746977,-73.9527208
"419 EAST 84TH STREET, New York, NY",40.775414,-73.949276
"529 EAST 87 STREET, New York, NY",40.7762178,-73.9452028
"529 EAST 87TH STREET, New York, NY",40.7762178,-73.9452028
"24-26 EAST 82ND STREET, New York, NY",40.7782771,-73.9610785
"45 EAST 89, New York, NY",40.782887,-73.9564633
"320 EAST 86TH STREET, New York, NY",40.7772142,-73.9510139
"9 EAST 97TH STREET, New York, NY",40.7883815,-73.9542821
"17 EAST 97TH STREET, New York, NY",40.7881597,-73.9539533
"21 EAST 96TH STREET, New York, NY",40.787441,-73.954277
"18 WEST 75TH STREET, New York, NY",40.778458,-73.9757141
"28 WEST 76TH STREET, New York, NY",40.779214,-73.975646
"29 WEST 75TH STREET, New York, NY",40.7789453,-73.9758174
"117 WEST 78TH STREET, New York, NY",40.781823,-73.976709
"129 WEST 78TH STREET, New York, NY",40.781955,-73.97702
"34 WEST 76TH STREET, New York, NY",40.779296,-73.975844
"171 WEST 73RD, New York, NY",40.7791785,-73.9805212
"6 WEST 71ST STREET, New York, NY",40.7756125,-73.9771374
"31 WEST 70TH STREET, New York, NY",40.7756305,-73.9780787
"46 WEST 75TH STREET, New York, NY",40.778796,-73.976621
"47 WEST 76TH STREET, New York, NY",40.779918,-73.9761149
"130 WEST 71ST STREET, New York, NY",40.776993,-73.9805499
"134 WEST 71ST STREET, New York, NY",40.7770951,-73.9806499
"150 WEST 75TH STREET, New York, NY",40.7800597,-73.9794438
"119 WEST 77TH STREET, New York, NY",40.7811291,-73.9771374
"107 WEST 78, New York, NY",40.781711,-73.976443
"280 WEST END AVENUE, New York, NY",40.7804846,-73.9836687
"243 WEST 75TH STREET, New York, NY",40.781585,-73.982059
"241 WEST 75TH STREET, New York, NY",40.7815735,-73.9820628
"28 WEST 69 STREET, New York, NY",40.7745898,-73.9786979
"22-24 WEST 69, New York, NY",40.7745169,-73.9784288
"20 WEST 77 STREET, New York, NY",40.7797407,-73.9748991
"6-16 WEST 77TH STREET, New York, NY",40.7796128,-73.9746057
"116 WEST 72 STREET, New York, NY",40.777477,-73.9794676
"300 WEST END AVENUE, New York, NY",40.7811393,-73.9831177
"344 WEST 72ND STREET, New York, NY",40.7803967,-73.9864464
"340 WEST 72ND STREET, New York, NY",40.7802163,-73.9862627
"340 WEST 72 STREET, New York, NY",40.7802163,-73.9862627
"320 WEST 76TH, New York, NY",40.7826288,-73.9836916
"29 WEST 74TH STREET, New York, NY",40.7783179,-73.9762554
"200 WEST 72ND STREET, New York, NY",40.7786725,-73.9823908
"62 WEST 62, New York, NY",40.7705139,-73.982637
"30 WEST 63RD, New York, NY",40.7707681,-73.981731
"8 WEST 65TH STREET, New York, NY",40.7720701,-73.9804865
"161 WEST 61 STREET, New York, NY",40.7715383,-73.9858725
"112 WEST 72ND ST, New York, NY",40.7773257,-73.9793528
"101 WEST 78TH STREET, New York, NY",40.7815071,-73.9762063
"10 WEST END AVE, New York, NY",40.7718474,-73.990027
"211 WEST 71ST ST, New York, NY",40.7783993,-73.9825668
"201 WEST 74 ST, New York, NY",40.7802475,-73.9809866
"205 WEST 76TH, New York, NY",40.7816452,-73.9803477
"390 WEST END AVENUE, New York, NY",40.7838181,-73.9813317
"55 WEST 76TH, New York, NY",40.7799995,-73.9765253
"174 WEST 76 STREET, New York, NY",40.7808492,-73.9794446
"160 WEST END, New York, NY",40.7760126,-73.9850894
"310 WEST 70TH STREET, New York, NY",40.7783692,-73.9857672
"52 WEST 85TH STREET, New York, NY",40.7851746,-73.9716735
"16 WEST 88 STREET, New York, NY",40.7867381,-73.96924
"161 WEST 91ST STREET, New York, NY",40.790726,-73.9719261
"308 WEST 88TH STREET, New York, NY",40.7903039,-73.9776425
"48 WEST 85TH STREET, New York, NY",40.7851197,-73.9715587
"130 WEST 95TH STREET, New York, NY",40.7924819,-73.9693548
"44 WEST 91ST STREET, New York, NY",40.788906,-73.9684823
"330 WEST 89TH STREET, New York, NY",40.7912301,-73.977918
"121 WEST 80TH STREET, New York, NY",40.7830389,-73.9755663
"135 WEST 89TH STREET, New York, NY",40.789358,-73.97239
"206 WEST 85TH STREET, New York, NY",40.7871817,-73.9762306
"204 WEST 85TH STREET, New York, NY",40.7870547,-73.9762191
"27 WEST 82, New York, NY",40.783434,-73.9724541
"66 WEST 83RD STREET, New York, NY",40.7841217,-73.9731543
"59 WEST 83RD STREET, New York, NY",40.7843473,-73.9726378
"39 WEST 87TH STREET, New York, NY",40.7868433,-73.9703879
